Lintang,Bujur,Tinggi_Ortometrik,FAA
-6.98816,106.61212,107.000,156.41688
-6.98879,106.61192,107.000,156.61679
-6.98942,106.61172,107.000,156.82287
-6.99005,106.61152,107.000,157.03497
-6.99068,106.61133,107.000,157.25289
-6.99131,106.61113,107.000,157.47636
-6.99194,106.61093,58.000,157.70513
-6.99258,106.61074,58.000,157.93908
-6.99321,106.61054,58.000,158.17789
-6.99384,106.61034,58.000,158.42146
-6.99447,106.61015,58.000,158.66943
-6.99510,106.60996,58.000,158.92166
-6.99573,106.60976,58.000,159.17791
-6.99636,106.60957,57.000,159.43801
-6.99699,106.60937,57.000,159.70169
-6.99762,106.60917,57.000,159.96881
-6.99825,106.60898,57.000,160.23916
-6.99888,106.60878,57.000,160.51252
-6.99951,106.60859,57.000,160.78871
-7.00014,106.60839,75.000,161.06758
-7.00077,106.60819,57.000,161.34897
-7.00140,106.60799,57.000,161.63264
-7.00203,106.60779,57.000,161.91855
-7.00266,106.60760,57.000,162.20645
-7.00329,106.60740,57.000,162.49625
-7.00391,106.60720,57.000,162.78782
-7.00454,106.60701,84.000,163.08095
-7.00517,106.60681,84.000,163.37559
-7.00580,106.60661,84.000,163.67168
-7.00643,106.60642,84.000,163.96896
-7.00706,106.60622,84.000,164.26751
-7.00769,106.60603,84.000,164.56719
-7.00831,106.60583,84.000,164.86780
-7.00894,106.60563,77.000,165.16938
-7.00957,106.60544,77.000,165.47186
-7.01020,106.60524,77.000,165.77514
-7.01083,106.60505,77.000,166.07929
-7.01145,106.60485,77.000,166.38417
-7.01208,106.60465,77.000,166.68981
-7.01271,106.60446,25.000,166.99618
-7.01334,106.60426,25.000,167.30327
-7.01396,106.60406,29.000,167.61110
-7.01459,106.60387,29.000,167.91968
-7.01522,106.60367,29.000,168.22906
-7.01585,106.60348,29.000,168.53911
-7.01647,106.60328,29.000,168.85002
-7.01710,106.60308,27.000,169.16176
-7.01773,106.60289,27.000,169.47440
-7.01835,106.60269,27.000,169.78791
-7.01898,106.60250,27.000,170.10235
-7.01961,106.60230,27.000,170.41784
-7.02023,106.60210,27.000,170.73445
-7.02086,106.60191,72.000,171.05223
-7.02149,106.60171,72.000,171.37122
-7.02211,106.60152,72.000,171.69157
-7.02274,106.60132,72.000,172.01332
-7.02337,106.60113,72.000,172.33650
-7.02399,106.60093,72.000,172.66123
-7.02462,106.60074,72.000,172.98758
-7.02525,106.60054,221.000,173.31570
-7.02587,106.60035,221.000,173.64562
-7.02650,106.60015,221.000,173.97743
-7.02713,106.59996,255.000,174.31127
-7.02775,106.59976,255.000,174.64720
-7.02838,106.59956,255.000,174.98526
-7.02901,106.59937,255.000,175.32565
-7.02963,106.59917,276.000,175.66849
-7.03026,106.59898,276.000,176.01366
-7.03089,106.59878,276.000,176.36146
-7.03151,106.59859,276.000,176.71197
-7.03214,106.59840,276.000,177.06518
-7.03276,106.59820,276.000,177.42130
-7.03339,106.59801,160.000,177.78029
-7.03402,106.59782,160.000,178.14216
-7.03464,106.59762,160.000,178.50716
-7.03527,106.59743,160.000,178.87522
-7.03589,106.59724,160.000,179.24658
-7.03652,106.59704,160.000,179.62117
-7.03715,106.59685,160.000,179.99911
-7.03777,106.59665,83.000,180.38039
-7.03840,106.59646,83.000,180.76512
-7.03902,106.59627,83.000,181.15331
-7.03965,106.59607,83.000,181.54502
-7.04027,106.59588,83.000,181.94027
-7.04090,106.59568,109.000,182.33913
-7.04152,106.59549,109.000,182.74157
-7.04215,106.59529,82.000,183.14769
-7.04277,106.59510,82.000,183.55743
-7.04340,106.59491,82.000,183.97080
-7.04402,106.59471,82.000,184.38777
-7.04464,106.59452,82.000,184.80840
-7.04527,106.59432,82.000,185.23263
-7.04589,106.59413,150.000,185.66040
-7.04652,106.59393,150.000,186.09172
-7.04714,106.59374,150.000,186.52661
-7.04777,106.59355,150.000,186.96492
-7.04839,106.59335,150.000,187.40665
-7.04901,106.59316,150.000,187.85174
-7.04964,106.59296,150.000,188.30012
-7.05026,106.59277,233.000,188.75175
-7.05089,106.59257,233.000,189.20653
-7.05151,106.59238,233.000,189.66436
-7.05214,106.59218,233.000,190.12512
-7.05276,106.59199,233.000,190.58873
-7.05339,106.59180,233.000,191.05508
-7.05401,106.59160,124.000,191.52413
-7.05463,106.59141,170.000,191.99562
-7.05526,106.59121,170.000,192.46953
-7.05588,106.59102,170.000,192.94575
-7.05651,106.59082,170.000,193.42400
-7.05713,106.59063,170.000,193.90428
-7.05776,106.59043,170.000,194.38635
-7.05838,106.59023,298.000,194.87011
-7.05901,106.59004,298.000,195.35537
-7.05963,106.58984,298.000,195.84196
-7.06026,106.58965,298.000,196.32979
-7.06088,106.58945,298.000,196.81864
-7.06151,106.58925,298.000,197.30829
-7.06213,106.58906,298.000,197.79863
-7.06276,106.58886,342.000,198.28945
-7.06338,106.58866,342.000,198.78050
-7.06401,106.58847,342.000,199.27181
-7.06464,106.58827,342.000,199.76298
-7.06526,106.58808,342.000,200.25391
-7.06589,106.58788,342.000,200.74437
-7.06651,106.58769,342.000,201.23424
-7.06714,106.58749,377.000,201.72325
-7.06777,106.58729,377.000,202.21130
-7.06839,106.58710,377.000,202.69819
-7.06902,106.58690,377.000,203.18365
-7.06965,106.58671,377.000,203.66753
-7.07027,106.58651,377.000,204.14979
-7.07090,106.58632,446.000,204.63007
-7.07153,106.58612,446.000,205.10825
-7.07216,106.58593,446.000,205.58427
-7.07278,106.58573,446.000,206.05782
-7.07341,106.58554,446.000,206.52873
-7.07404,106.58534,446.000,206.99692
-7.07467,106.58515,446.000,207.46230
-7.07529,106.58495,472.000,207.92455
-7.07592,106.58475,472.000,208.38360
-7.07655,106.58456,472.000,208.83938
-7.07718,106.58436,472.000,209.29183
-7.07781,106.58417,472.000,209.74060
-7.07843,106.58397,472.000,210.18568
-7.07906,106.58377,472.000,210.62715
-7.07969,106.58358,459.000,211.06447
-7.08032,106.58338,459.000,211.49818
-7.08095,106.58319,563.000,211.92759
-7.08158,106.58299,563.000,212.35279
-7.08220,106.58279,563.000,212.77390
-7.08283,106.58260,563.000,213.19078
-7.08346,106.58240,602.000,213.60340
-7.08409,106.58220,602.000,214.01155
-7.08472,106.58201,602.000,214.41538
-7.08535,106.58181,602.000,214.81474
-7.08598,106.58161,602.000,215.20981
-7.08661,106.58142,602.000,215.60046
-7.08724,106.58122,602.000,215.98663
-7.08787,106.58103,689.000,216.36839
-7.08850,106.58083,689.000,216.74573
-7.08913,106.58063,689.000,217.11876
-7.08976,106.58044,689.000,217.48744
-7.09039,106.58024,689.000,217.85183
-7.09102,106.58004,689.000,218.21203
-7.09165,106.57985,689.000,218.56800
-7.09228,106.57965,702.000,218.91989
-7.09291,106.57946,702.000,219.26782
-7.09354,106.57926,702.000,219.61169
-7.09417,106.57907,701.000,219.95180
-7.09480,106.57887,701.000,220.28804
-7.09543,106.57868,701.000,220.62066
-7.09606,106.57848,702.000,220.94968
-7.09669,106.57828,702.000,221.27520
-7.09732,106.57809,702.000,221.59744
-7.09795,106.57789,702.000,221.91643
-7.09858,106.57770,702.000,222.23233
-7.09921,106.57750,702.000,222.54524
-7.09984,106.57730,702.000,222.85532
-7.10047,106.57711,688.000,223.16267
-7.10110,106.57691,688.000,223.46741
-7.10173,106.57672,688.000,223.76966
-7.10236,106.57652,688.000,224.06959
-7.10299,106.57633,688.000,224.36740
-7.10362,106.57613,688.000,224.66308
-7.10425,106.57593,678.000,224.95691
-7.10488,106.57574,678.000,225.24892
-7.10551,106.57554,678.000,225.53929
-7.10613,106.57535,678.000,225.82815
-7.10676,106.57515,678.000,226.11566
-7.10739,106.57496,686.000,226.40190
-7.10802,106.57476,686.000,226.68705
-7.10865,106.57456,695.000,226.97112
-7.10928,106.57437,695.000,227.25436
-7.10991,106.57417,695.000,227.53680
-7.11054,106.57398,695.000,227.81859
-7.11117,106.57378,695.000,228.09979
-7.11179,106.57359,695.000,228.38046
-7.11242,106.57339,695.000,228.66081
-7.11305,106.57320,687.000,228.94081
-7.11368,106.57300,687.000,229.22057
-7.11431,106.57281,687.000,229.50020
-7.11494,106.57261,687.000,229.77967
-7.11557,106.57242,687.000,230.05913
-7.11619,106.57222,687.000,230.33860
-7.11682,106.57202,674.000,230.61805
-7.11745,106.57183,674.000,230.89763
-7.11808,106.57163,674.000,231.17733
-7.11871,106.57144,674.000,231.45710
-7.11934,106.57124,674.000,231.73707
-7.11997,106.57105,674.000,232.01717
-7.12060,106.57085,674.000,232.29737
-7.12123,106.57065,669.000,232.57774
-7.12186,106.57046,669.000,232.85815
-7.12249,106.57026,669.000,233.13858
-7.12312,106.57007,669.000,233.41903
-7.12375,106.56987,669.000,233.69946
-7.12438,106.56968,669.000,233.97978
-7.12501,106.56948,672.000,234.25984
-7.12564,106.56929,672.000,234.53968
-7.12627,106.56909,672.000,234.81910
-7.12690,106.56890,672.000,235.09820
-7.12753,106.56870,672.000,235.37667
-7.12816,106.56850,672.000,235.65450
-7.12879,106.56831,672.000,235.93153
-7.12941,106.56811,645.000,236.20771
-7.13004,106.56792,645.000,236.48287
-7.13067,106.56772,645.000,236.75689
-7.13130,106.56752,645.000,237.02956
-7.13193,106.56733,645.000,237.30079
-7.13256,106.56713,645.000,237.57043
-7.13319,106.56693,645.000,237.83824
-7.13382,106.56673,635.000,238.10412
-7.13445,106.56654,614.000,238.36793
-7.13508,106.56634,614.000,238.62948
-7.13572,106.56614,614.000,238.88855
-7.13635,106.56595,614.000,239.14496
-7.13698,106.56575,614.000,239.39852
-7.13761,106.56555,610.000,239.64908
-7.13824,106.56535,610.000,239.89636
-7.13887,106.56516,610.000,240.14026
-7.13950,106.56496,610.000,240.38062
-7.14013,106.56476,610.000,240.61710
-7.14076,106.56456,610.000,240.84950
-7.14139,106.56437,610.000,241.07784
-7.14203,106.56417,609.000,241.30174
-7.14266,106.56397,609.000,241.52092
-7.14329,106.56377,609.000,241.73536
-7.14392,106.56358,609.000,241.94474
-7.14456,106.56338,609.000,242.14891
-7.14519,106.56318,609.000,242.34786
-7.14582,106.56299,609.000,242.54115
-7.14646,106.56279,607.000,242.72873
-7.14709,106.56259,607.000,242.91025
-7.14772,106.56239,596.000,243.08565
-7.14835,106.56220,596.000,243.25474
-7.14898,106.56200,596.000,243.41737
-7.14961,106.56180,596.000,243.57331
-7.15025,106.56160,601.000,243.72243
-7.15088,106.56140,601.000,243.86452
-7.15151,106.56121,601.000,243.99954
-7.15214,106.56101,601.000,244.12717
-7.15277,106.56081,601.000,244.24740
-7.15341,106.56061,601.000,244.36002
-7.15404,106.56042,601.000,244.46494
-7.15467,106.56022,584.000,244.56200
-7.15530,106.56002,584.000,244.65116
-7.15593,106.55982,584.000,244.73224
-7.15657,106.55962,584.000,244.80514
-7.15720,106.55943,584.000,244.86978
-7.15783,106.55923,584.000,244.92612
-7.15846,106.55903,581.000,244.97397
-7.15909,106.55883,581.000,245.01337
-7.15972,106.55864,581.000,245.04418
-7.16035,106.55844,581.000,245.06637
-7.16098,106.55824,574.000,245.07989
-7.16161,106.55804,574.000,245.08470
-7.16224,106.55785,574.000,245.08087
-7.16287,106.55765,581.000,245.06828
-7.16350,106.55745,581.000,245.04692
-7.16413,106.55726,581.000,245.01690
-7.16476,106.55706,581.000,244.97810
-7.16539,106.55686,581.000,244.93058
-7.16602,106.55667,581.000,244.87444
-7.16665,106.55647,581.000,244.80957
-7.16728,106.55627,557.000,244.73606
-7.16791,106.55607,557.000,244.65404
-7.16854,106.55587,557.000,244.56353
-7.16917,106.55568,557.000,244.46468
-7.16980,106.55548,557.000,244.35744
-7.17043,106.55528,557.000,244.24196
-7.17106,106.55509,534.000,244.11842
-7.17169,106.55489,534.000,243.98692
-7.17232,106.55470,534.000,243.84748
-7.17295,106.55450,534.000,243.70031
-7.17357,106.55431,534.000,243.54555
-7.17420,106.55411,518.000,243.38329
-7.17483,106.55392,518.000,243.21376
-7.17546,106.55373,509.000,243.03703
-7.17609,106.55353,509.000,242.85338
-7.17672,106.55334,509.000,242.66283
-7.17735,106.55314,509.000,242.46566
-7.17797,106.55295,509.000,242.26212
-7.17860,106.55275,509.000,242.05235
-7.17923,106.55256,496.000,241.83649
-7.17986,106.55237,496.000,241.61482
-7.18049,106.55217,496.000,241.38764
-7.18111,106.55198,496.000,241.15511
-7.18174,106.55178,496.000,240.91736
-7.18237,106.55159,496.000,240.67470
-7.18300,106.55139,496.000,240.42745
-7.18362,106.55120,484.000,240.17572
-7.18425,106.55100,484.000,239.91983
-7.18488,106.55081,484.000,239.66001
-7.18551,106.55061,484.000,239.39658
-7.18613,106.55042,484.000,239.12967
-7.18676,106.55022,484.000,238.85967
-7.18739,106.55002,484.000,238.58668
-7.18802,106.54983,482.000,238.31107
-7.18864,106.54963,482.000,238.03317
-7.18927,106.54944,482.000,237.75316
-7.18990,106.54924,482.000,237.47129
-7.19052,106.54905,482.000,237.18778
-7.19115,106.54885,482.000,236.90306
-7.19177,106.54865,459.000,236.61723
-7.19240,106.54846,459.000,236.33068
-7.19302,106.54826,459.000,236.04358
-7.19365,106.54807,459.000,235.75619
-7.19427,106.54787,459.000,235.46880
-7.19490,106.54768,459.000,235.18167
-7.19552,106.54748,459.000,234.89503
-7.19615,106.54729,414.000,234.60906
-7.19677,106.54709,414.000,234.32411
-7.19739,106.54690,414.000,234.04027
-7.19802,106.54670,414.000,233.75785
-7.19864,106.54651,414.000,233.47711
-7.19926,106.54631,414.000,233.19811
-7.19989,106.54612,414.000,232.92127
-7.20051,106.54592,385.000,232.64666
-7.20113,106.54573,408.000,232.37443
-7.20176,106.54554,408.000,232.10487
-7.20238,106.54534,408.000,231.83808
-7.20300,106.54515,408.000,231.57427
-7.20362,106.54495,408.000,231.31351
-7.20425,106.54476,404.000,231.05598
-7.20487,106.54457,404.000,230.80185
-7.20549,106.54437,404.000,230.55120
-7.20611,106.54418,404.000,230.30422
-7.20673,106.54399,404.000,230.06087
-7.20735,106.54379,404.000,229.82135
-7.20798,106.54360,404.000,229.58571
-7.20860,106.54340,385.000,229.35399
-7.20922,106.54321,385.000,229.12629
-7.20984,106.54301,385.000,228.90262
-7.21046,106.54282,385.000,228.68303
-7.21108,106.54263,385.000,228.46749
-7.21170,106.54243,385.000,228.25609
-7.21232,106.54224,385.000,228.04879
-7.21294,106.54204,359.000,227.84555
-7.21356,106.54185,359.000,227.64638
-7.21419,106.54166,348.000,227.45116
-7.21481,106.54146,348.000,227.25994
-7.21543,106.54127,348.000,227.07257
-7.21605,106.54108,348.000,226.88906
-7.21667,106.54088,341.000,226.70924
-7.21729,106.54069,341.000,226.53306
-7.21791,106.54050,341.000,226.36037
-7.21853,106.54030,341.000,226.19103
-7.21915,106.54011,341.000,226.02497
-7.21977,106.53991,341.000,225.86205
-7.22039,106.53972,341.000,225.70204
-7.22101,106.53953,337.000,225.54482
-7.22163,106.53933,337.000,225.39022
-7.22225,106.53914,337.000,225.23808
-7.22287,106.53895,337.000,225.08821
-7.22350,106.53875,337.000,224.94040
-7.22412,106.53856,337.000,224.79449
-7.22474,106.53837,337.000,224.65028
-7.22536,106.53817,311.000,224.50747
-7.22598,106.53798,311.000,224.36599
-7.22660,106.53779,311.000,224.22547
-7.22722,106.53760,311.000,224.08585
-7.22784,106.53740,320.000,223.94678
-7.22846,106.53721,320.000,223.80801
-7.22908,106.53702,320.000,223.66939
-7.22970,106.53682,312.000,223.53063
-7.23032,106.53663,312.000,223.39145
-7.23094,106.53643,312.000,223.25174
-7.23156,106.53624,312.000,223.11117
-7.23218,106.53604,312.000,222.96954
-7.23280,106.53585,312.000,222.82660
-7.23343,106.53566,314.000,222.68219
-7.23405,106.53546,314.000,222.53606
-7.23467,106.53527,314.000,222.38794
-7.23529,106.53507,314.000,222.23768
-7.23591,106.53488,314.000,222.08512
-7.23653,106.53468,314.000,221.92994
-7.23715,106.53449,314.000,221.77206
-7.23777,106.53430,276.000,221.61116
-7.23840,106.53410,276.000,221.44719
-7.23902,106.53391,276.000,221.27992
-7.23964,106.53372,276.000,221.10922
-7.24026,106.53353,276.000,220.93490
-7.24088,106.53333,276.000,220.75684
-7.24151,106.53314,276.000,220.57486
-7.24213,106.53295,275.000,220.38893
-7.24275,106.53275,275.000,220.19892
-7.24337,106.53256,275.000,220.00467
-7.24399,106.53236,275.000,219.80616
-7.24461,106.53217,275.000,219.60331
-7.24523,106.53198,275.000,219.39607
-7.24585,106.53178,277.000,219.18434
-7.24648,106.53159,277.000,218.96816
-7.24710,106.53139,277.000,218.74745
-7.24772,106.53120,277.000,218.52231
-7.24834,106.53100,277.000,218.29264
-7.24896,106.53081,277.000,218.05854
-7.24958,106.53061,277.000,217.81997
-7.25021,106.53042,288.000,217.57699
-7.25083,106.53022,288.000,217.32970
-7.25145,106.53003,288.000,217.07819
-7.25207,106.52983,288.000,216.82247
-7.25270,106.52964,288.000,216.56264
-7.25332,106.52945,288.000,216.29892
-7.25394,106.52925,288.000,216.03137
-7.25456,106.52906,272.000,215.76014
-7.25519,106.52886,272.000,215.48533
-7.25581,106.52867,272.000,215.20709
-7.25643,106.52848,272.000,214.92562
-7.25706,106.52828,272.000,214.64110
-7.25768,106.52809,272.000,214.35375
-7.25830,106.52789,272.000,214.06375
-7.25893,106.52770,285.000,213.77125
-7.25955,106.52751,285.000,213.47650
-7.26017,106.52731,285.000,213.17971
-7.26080,106.52712,285.000,212.88107
-7.26142,106.52692,285.000,212.58089
-7.26204,106.52673,285.000,212.27927
-7.26267,106.52654,279.000,211.97659
-7.26329,106.52634,279.000,211.67309
-7.26391,106.52615,279.000,211.36891
-7.26454,106.52595,279.000,211.06434
-7.26516,106.52576,279.000,210.75969
-7.26578,106.52556,279.000,210.45504
-7.26641,106.52537,279.000,210.15074
-7.26703,106.52518,277.000,209.84706
-7.26765,106.52498,267.000,209.54424
-7.26828,106.52479,267.000,209.24244
-7.26890,106.52459,267.000,208.94201
-7.26953,106.52440,267.000,208.64308
-7.27015,106.52421,267.000,208.34596
-7.27078,106.52401,267.000,208.05084
-7.27140,106.52382,259.000,207.75790
-7.27202,106.52362,259.000,207.46741
-7.27265,106.52343,259.000,207.17940
-7.27327,106.52323,259.000,206.89427
-7.27390,106.52304,259.000,206.61216
-7.27452,106.52284,259.000,206.33313
-7.27515,106.52264,252.000,206.05750
-7.27577,106.52245,252.000,205.78531
-7.27640,106.52226,252.000,205.51677
-7.27702,106.52206,252.000,205.25209
-7.27765,106.52187,252.000,204.99133
-7.27828,106.52167,252.000,204.73459
-7.27890,106.52148,252.000,204.48196
-7.27953,106.52129,241.000,204.23346
-7.28016,106.52109,241.000,203.98936
-7.28078,106.52090,241.000,203.74960
-7.28141,106.52071,233.000,203.51418
-7.28204,106.52051,233.000,203.28316
-7.28267,106.52032,233.000,203.05668
-7.28329,106.52013,233.000,202.83472
-7.28392,106.51993,222.000,202.61721
-7.28455,106.51974,222.000,202.40426
-7.28518,106.51954,222.000,202.19577
-7.28580,106.51935,222.000,201.99178
-7.28643,106.51915,222.000,201.79214
-7.28706,106.51896,222.000,201.59701
-7.28769,106.51876,212.000,201.40625
-7.28832,106.51856,212.000,201.21968
-7.28894,106.51837,212.000,201.03730
-7.28957,106.51817,212.000,200.85903
-7.29020,106.51797,212.000,200.68477
-7.29083,106.51777,212.000,200.51438
-7.29146,106.51757,212.000,200.34773
-7.29209,106.51737,202.000,200.18486
-7.29272,106.51717,202.000,200.02553
-7.29335,106.51697,202.000,199.86963
-7.29398,106.51677,202.000,199.71709
-7.29461,106.51658,190.000,199.56770
-7.29524,106.51638,190.000,199.42131
-7.29587,106.51618,179.000,199.27785
-7.29650,106.51598,179.000,199.13707
-7.29713,106.51579,179.000,198.99890
-7.29776,106.51559,179.000,198.86333
-7.29840,106.51539,179.000,198.72995
-7.29903,106.51519,179.000,198.59871
-7.29966,106.51500,179.000,198.46949
-7.30029,106.51480,166.000,198.34217
-7.30092,106.51460,166.000,198.21661
-7.30156,106.51440,166.000,198.09257
-7.30219,106.51421,166.000,197.97001
-7.30282,106.51401,166.000,197.84873
-7.30345,106.51381,166.000,197.72868
-7.30409,106.51362,166.000,197.60974
-7.30472,106.51342,151.000,197.49175
-7.30535,106.51322,151.000,197.37459
-7.30598,106.51302,151.000,197.25813
-7.30661,106.51283,151.000,197.14238
-7.30725,106.51263,151.000,197.02719
-7.30788,106.51243,156.000,196.91250
-7.30851,106.51223,134.000,196.79825
-7.30914,106.51203,134.000,196.68433
-7.30977,106.51183,134.000,196.57077
-7.31040,106.51163,134.000,196.45734
-7.31104,106.51143,134.000,196.34419
-7.31167,106.51123,134.000,196.23124
-7.31230,106.51104,134.000,196.11835
-7.31293,106.51084,107.000,196.00572
-7.31356,106.51064,107.000,195.89319
-7.31420,106.51044,107.000,195.78087
-7.31483,106.51024,107.000,195.66876
-7.31546,106.51004,107.000,195.55678
-7.31609,106.50984,107.000,195.44506
-7.31672,106.50964,100.000,195.33358
-7.31736,106.50944,100.000,195.22254
-7.31799,106.50924,100.000,195.11180
-7.31862,106.50904,100.000,195.00155
-7.31926,106.50884,100.000,194.89180
-7.31989,106.50865,100.000,194.78266
-7.32053,106.50845,100.000,194.67424
-7.32116,106.50825,94.000,194.56657
-7.32180,106.50806,94.000,194.45981
-7.32243,106.50786,94.000,194.35403
-7.32306,106.50766,94.000,194.24932
-7.32370,106.50747,94.000,194.14581
-7.32433,106.50727,94.000,194.04360
-7.32497,106.50707,94.000,193.94285
-7.32560,106.50688,87.000,193.84365
-7.32624,106.50668,87.000,193.74612
-7.32687,106.50648,87.000,193.65035
-7.32751,106.50629,87.000,193.55652
-7.32814,106.50609,87.000,193.46474
-7.32878,106.50589,87.000,193.37509
-7.32942,106.50570,82.000,193.28782
-7.33005,106.50550,82.000,193.20286
-7.33069,106.50530,82.000,193.12042
-7.33132,106.50511,82.000,193.04072
-7.33196,106.50491,82.000,192.96377
-7.33260,106.50471,82.000,192.88969
-7.33323,106.50451,82.000,192.81856
-7.33387,106.50432,60.000,192.75049
-7.33450,106.50412,82.000,192.68555
-7.33514,106.50392,82.000,192.62386
-7.33578,106.50372,82.000,192.56543
-7.33641,106.50353,82.000,192.51044
-7.33705,106.50333,82.000,192.45883
-7.33768,106.50313,66.000,192.41088
-7.33832,106.50293,66.000,192.36629
-7.33896,106.50273,66.000,192.32537
-7.33959,106.50253,66.000,192.28818
-7.34023,106.50233,66.000,192.25450
-7.34086,106.50213,66.000,192.22461
-7.34150,106.50194,66.000,192.19851
-7.34214,106.50174,56.000,192.17594
-7.34277,106.50154,56.000,192.15717
-7.34341,106.50134,56.000,192.14202
-7.34405,106.50114,56.000,192.13055
-7.34468,106.50094,56.000,192.12263
-7.34532,106.50074,56.000,192.11822
-7.34596,106.50055,45.000,192.11736
-7.34659,106.50035,45.000,192.11985
-7.34723,106.50015,45.000,192.12569
-7.34787,106.49995,50.000,192.13485
-7.34850,106.49975,50.000,192.14714
-7.34914,106.49955,50.000,192.16256
-7.34978,106.49936,50.000,192.18094
-7.35041,106.49916,33.000,192.20223
-7.35105,106.49896,33.000,192.22622
-7.35169,106.49876,33.000,192.25282
-7.35232,106.49856,33.000,192.28192
-7.35296,106.49836,33.000,192.31344
-7.35360,106.49817,33.000,192.34711
-7.35423,106.49797,24.000,192.38284
-7.35487,106.49777,24.000,192.42054
-7.35551,106.49757,24.000,192.45998
-7.35614,106.49737,24.000,192.50101
-7.35678,106.49718,24.000,192.54347
-7.35742,106.49698,24.000,192.58725
-7.35806,106.49678,24.000,192.63212
-7.35869,106.49658,20.000,192.67800
-7.35933,106.49638,20.000,192.72459
-7.35997,106.49619,20.000,192.77182
-7.36060,106.49599,20.000,192.81948
-7.36124,106.49579,31.000,192.86744
-7.36188,106.49559,31.000,192.91554
-7.36251,106.49539,31.000,192.96361
-7.36315,106.49520,31.000,193.01143
-7.36378,106.49500,31.000,193.05888
-7.36442,106.49480,31.000,193.10590
-7.36506,106.49460,31.000,193.15218
-7.36569,106.49440,31.000,193.19762
-7.36633,106.49421,31.000,193.24209
-7.36696,106.49401,28.000,193.28554
-7.36760,106.49381,28.000,193.32770
-7.36823,106.49361,28.000,193.36853
-7.36887,106.49342,28.000,193.40786
-7.36950,106.49322,28.000,193.44555
-7.37014,106.49302,28.000,193.48155
-7.37077,106.49283,28.000,193.51571
-7.37141,106.49263,22.000,193.54795
-7.37204,106.49243,22.000,193.57815
-7.37268,106.49224,22.000,193.60631
-7.37331,106.49204,22.000,193.63219
-7.37395,106.49184,22.000,193.65587
-7.37458,106.49164,17.000,193.67720
-7.37521,106.49145,11.000,193.69606
-7.37585,106.49125,11.000,193.71252
-7.37648,106.49105,11.000,193.72648
-7.37711,106.49086,11.000,193.73784
-7.37775,106.49066,11.000,193.74669
-7.37838,106.49046,11.000,193.75290
-7.37901,106.49026,11.000,193.75646
-7.37965,106.49006,-29.292,193.75728
-7.38028,106.48987,-29.292,193.75549
-7.38091,106.48967,-29.292,193.75097
-7.38155,106.48947,-29.292,193.74376
-7.38218,106.48927,-29.292,193.73381
-7.38281,106.48907,-29.292,193.72119
-7.38345,106.48888,-51.398,193.70588
-7.38408,106.48868,-51.398,193.68785
-7.38471,106.48848,-51.398,193.66724
-7.38535,106.48829,-51.398,193.64393
-7.38598,106.48809,-51.398,193.61793
-7.38661,106.48789,-51.398,193.58934
-7.38725,106.48770,-51.398,193.55816
-7.38788,106.48750,-75.488,193.52440
-7.38851,106.48731,-108.091,193.48803
-7.38915,106.48711,-108.091,193.44914
-7.38978,106.48691,-108.091,193.40769
-7.39041,106.48672,-108.091,193.36376
-7.39105,106.48652,-108.091,193.31739
-7.39168,106.48632,-134.925,193.26861
-7.39231,106.48613,-134.925,193.21735
-7.39295,106.48593,-134.925,193.16376
-7.39358,106.48573,-134.925,193.10783
-7.39421,106.48554,-134.925,193.04954
-7.39485,106.48534,-134.925,192.98890
-7.39548,106.48514,-134.925,192.92592
-7.39611,106.48495,-159.580,192.86071
-7.39674,106.48475,-159.580,192.79313
-7.39738,106.48455,-159.580,192.72332
-7.39801,106.48435,-159.580,192.65119
-7.39864,106.48416,-159.580,192.57686
-7.39928,106.48396,-159.580,192.50015
-7.39991,106.48376,-159.580,192.42113
-7.40054,106.48356,-181.741,192.33987
-7.40118,106.48336,-181.741,192.25631
-7.40181,106.48317,-204.923,192.17049
-7.40244,106.48297,-204.923,192.08227
-7.40307,106.48277,-204.923,191.99169
-7.40371,106.48257,-204.923,191.89883
-7.40434,106.48237,-221.099,191.80351
-7.40497,106.48218,-221.099,191.70573
-7.40561,106.48198,-221.099,191.60554
-7.40624,106.48178,-221.099,191.50281
-7.40687,106.48158,-221.099,191.39756
-7.40751,106.48138,-221.099,191.28977
-7.40814,106.48118,-221.099,191.17931
-7.40877,106.48098,-236.624,191.06631
-7.40940,106.48079,-236.624,190.95053
-7.41004,106.48059,-236.624,190.83193
-7.41067,106.48039,-236.624,190.71063
-7.41130,106.48019,-236.624,190.58647
-7.41194,106.47999,-236.624,190.45942
-7.41257,106.47980,-249.735,190.32941
-7.41320,106.47960,-249.735,190.19644
-7.41384,106.47940,-249.735,190.06041
-7.41447,106.47920,-249.735,189.92133
-7.41510,106.47901,-272.630,189.77908
-7.41573,106.47881,-272.630,189.63362
-7.41637,106.47861,-272.630,189.48493
-7.41700,106.47841,-281.537,189.33293
-7.41763,106.47821,-281.537,189.17755
-7.41826,106.47801,-281.537,189.01891
-7.41889,106.47782,-281.537,188.85678
-7.41953,106.47762,-281.537,188.69116
-7.42016,106.47742,-281.537,188.52207
-7.42079,106.47722,-281.537,188.34944
-7.42142,106.47702,-286.764,188.17326
-7.42205,106.47683,-286.764,187.99344
-7.42268,106.47663,-286.764,187.81013
-7.42332,106.47643,-286.764,187.62312
-7.42395,106.47624,-286.764,187.43248
-7.42458,106.47604,-286.764,187.23831
