Lintang,Bujur,Tinggi_Ortometrik,FAA
-7.70827,108.17281,176,153.2965121
-7.70805,108.1721,176,151.1280001
-7.70783,108.1714,176,149.146883
-7.70761,108.17069,190,147.4566934
-7.70739,108.16999,190,145.9665879
-7.70716,108.16928,190,144.5258781
-7.70694,108.16858,190,143.5323777
-7.70671,108.16788,190,142.5331366
-7.70649,108.16717,190,142.1059596
-7.70627,108.16647,172,140.8403194
-7.70604,108.16576,172,136.9810267
-7.70582,108.16506,172,133.6534011
-7.70559,108.16435,172,130.4495781
-7.70537,108.16365,172,127.7584607
-7.70515,108.16294,172,125.4129836
-7.70492,108.16223,162,123.2035264
-7.7047,108.16152,162,121.501437
-7.70448,108.16082,162,120.0783038
-7.70425,108.16011,162,118.835423
-7.70403,108.1594,171,118.0784822
-7.70381,108.15869,171,117.6524846
-7.70359,108.15798,96,117.659212
-7.70336,108.15727,96,117.7254024
-7.70314,108.15656,96,118.2620328
-7.70291,108.15585,96,118.9851388
-7.70268,108.15515,96,119.9828626
-7.70245,108.15444,96,121.3675129
-7.70222,108.15373,53,123.1573836
-7.702,108.15302,53,125.3097645
-7.70177,108.15232,53,127.617588
-7.70154,108.15161,53,130.3214261
-7.70131,108.1509,53,133.35691
-7.70109,108.15019,53,136.7977832
-7.70086,108.14948,99,136.8003168
-7.70064,108.14877,99,135.8480506
-7.70042,108.14806,99,135.076858
-7.70019,108.14735,99,134.4300803
-7.69997,108.14664,154,134.0920467
-7.69975,108.14592,154,135.1534847
-7.69952,108.14521,208,136.1471613
-7.6993,108.1445,208,137.3015166
-7.69907,108.14379,208,138.52219
-7.69885,108.14308,208,139.7831349
-7.69862,108.14237,208,141.1126379
-7.69839,108.14166,229,142.4455187
-7.69817,108.14095,229,143.8654694
-7.69794,108.14023,229,145.3723958
-7.69771,108.13952,229,146.9193107
-7.69749,108.13881,229,148.498901
-7.69726,108.1381,229,150.1537537
-7.69704,108.13739,215,151.8769385
-7.69681,108.13667,215,153.6570446
-7.69658,108.13596,215,155.4748836
-7.69636,108.13525,215,157.3190656
-7.69613,108.13454,215,159.2441042
-7.69591,108.13382,215,161.2114022
-7.69568,108.13311,225,162.5745709
-7.69545,108.1324,225,162.5587224
-7.69522,108.13169,225,162.4902572
-7.69499,108.13098,225,162.3691031
-7.69476,108.13027,225,162.1951884
-7.69453,108.12955,225,161.9567452
-7.6943,108.12884,238,161.6339192
-7.69408,108.12813,238,161.2774976
-7.69385,108.12742,238,160.8919302
-7.69362,108.12671,238,160.4532263
-7.69339,108.126,238,159.9613166
-7.69317,108.12529,238,159.3978927
-7.69294,108.12457,246,158.7576279
-7.69272,108.12386,246,158.0901116
-7.69249,108.12315,246,157.386195
-7.69227,108.12244,246,156.615045
-7.69205,108.12173,246,155.7925491
-7.69182,108.12101,246,154.9138063
-7.6916,108.1203,256,153.9485876
-7.69137,108.11959,256,152.9788009
-7.69115,108.11888,256,151.9471672
-7.69092,108.11817,256,150.8706765
-7.6907,108.11746,256,149.7345026
-7.69047,108.11676,256,148.5695774
-7.69024,108.11605,264,149.1060829
-7.69002,108.11534,264,149.8877501
-7.68979,108.11463,264,150.6138952
-7.68957,108.11392,264,151.2815698
-7.68935,108.11322,264,151.8840572
-7.68912,108.11251,264,152.4362825
-7.6889,108.1118,240,153.0371268
-7.68867,108.11109,240,153.4733237
-7.68845,108.11038,240,153.8569577
-7.68823,108.10967,240,154.1838607
-7.688,108.10897,240,154.4386685
-7.68778,108.10826,207,154.7997617
-7.68756,108.10755,207,154.9564602
-7.68734,108.10684,188,155.1432946
-7.68711,108.10613,188,155.1726133
-7.68689,108.10542,188,155.1577165
-7.68666,108.10471,188,155.0691767
-7.68644,108.104,187,154.9435533
-7.68622,108.10329,187,154.7560865
-7.68599,108.10258,187,154.491132
-7.68577,108.10187,187,154.1880105
-7.68554,108.10117,187,153.803258
-7.68532,108.10046,187,153.3847847
-7.68509,108.09975,188,153.7082231
-7.68486,108.09904,188,155.5513187
-7.68464,108.09834,188,157.396487
-7.68441,108.09763,188,159.2631171
-7.68419,108.09692,188,161.1651916
-7.68396,108.09622,188,163.0211112
-7.68374,108.09551,239,164.6919027
-7.68351,108.0948,239,166.6045223
-7.68329,108.0941,189,168.7078672
-7.68306,108.09339,189,170.2610201
-7.68284,108.09269,189,171.7225353
-7.68262,108.09198,189,173.1227249
-7.6824,108.09127,211,174.3162079
-7.68217,108.09057,211,175.4489678
-7.68195,108.08986,211,176.5628246
-7.68173,108.08916,211,177.5523941
-7.6815,108.08846,211,178.3956228
-7.68128,108.08775,211,179.2241292
-7.68106,108.08705,187,180.0537895
-7.68084,108.08635,187,180.6667447
-7.68061,108.08564,187,181.15098
-7.68039,108.08494,187,181.5741766
-7.68017,108.08424,187,181.90389
-7.67995,108.08354,187,182.1401389
-7.67973,108.08284,178,182.3606149
-7.67951,108.08214,178,182.5029369
-7.67929,108.08143,178,182.6323788
-7.67906,108.08073,197,182.5330353
-7.67884,108.08003,197,182.5658933
-7.67862,108.07933,197,182.5626562
-7.6784,108.07863,213,182.4410654
-7.67818,108.07793,213,182.365803
-7.67796,108.07723,213,182.2545402
