Lintang,Bujur,Tinggi_Ortometrik,FAA
-7.48862,108.04512,786.000,149.78222
-7.49187,108.05530,704.000,139.34972
-7.49510,108.06551,573.000,219.26610
-7.49834,108.07572,608.000,241.69527
-7.50157,108.08590,598.000,240.68185
-7.50484,108.09610,475.000,237.02963
-7.50809,108.10632,502.000,233.93074
-7.51134,108.11656,549.000,232.34189
-7.51457,108.12676,506.000,237.74313
-7.51779,108.13696,427.000,235.92975
-7.52105,108.14722,388.000,221.52921
-7.52431,108.15755,348.000,205.39943
-7.52761,108.16791,390.000,187.84511
-7.53090,108.17829,312.000,159.20601
-7.53419,108.18863,152.000,137.33397
-7.53747,108.19896,268.000,121.41463
-7.54074,108.20930,355.000,102.51717
-7.54405,108.21964,357.000,83.36553
-7.54734,108.22998,390.000,66.14694
-7.55063,108.24033,393.000,57.26214
-7.55387,108.25070,244.000,59.19274
-7.55718,108.26113,249.000,83.75044
-7.56051,108.27159,282.000,113.53678
-7.56381,108.28207,292.000,151.14219
-7.56712,108.29250,181.000,173.64649
-7.57039,108.30286,281.000,180.68926
-7.57364,108.31313,324.000,167.46127
-7.57690,108.32340,336.000,156.15031
-7.58017,108.33371,272.000,145.84448
-7.58348,108.34409,245.000,157.57453
-7.58679,108.35451,212.000,173.18819
-7.59009,108.36494,266.000,188.53144
-7.59337,108.37534,238.000,185.96351
-7.59664,108.38570,171.000,175.84084
-7.59992,108.39602,162.000,148.31705
-7.60319,108.40631,213.000,115.50711
-7.60647,108.41663,204.000,83.15523
-7.60973,108.42692,178.000,61.12715
-7.61298,108.43716,194.000,60.91630
-7.61621,108.44734,187.000,101.40278
-7.61941,108.45753,168.000,122.12617
-7.62264,108.46776,162.000,123.64427
-7.62589,108.47807,164.000,150.89733
-7.62914,108.48838,144.000,178.49114
-7.63238,108.49864,127.000,210.44767
-7.63563,108.50887,132.000,216.27216
-7.63886,108.51913,120.000,208.73626
-7.64210,108.52937,75.000,182.06786
-7.64533,108.53953,43.000,168.63838
-7.64855,108.54971,30.000,165.35144
-7.26968,108.55968,202.000,72.72237
-7.28048,108.55625,92.000,76.08485
-7.29125,108.55284,87.000,82.20177
-7.30197,108.54946,86.000,93.62280
-7.31263,108.54608,80.000,96.31661
-7.32326,108.54271,37.000,89.35812
-7.33391,108.53934,38.000,78.92882
-7.34458,108.53597,73.000,76.14163
-7.35530,108.53256,58.000,84.24056
-7.36602,108.52917,38.000,104.32743
-7.37677,108.52575,40.000,116.76247
-7.38758,108.52232,66.000,127.69265
-7.39838,108.51891,118.000,132.39277
-7.40922,108.51548,30.000,118.71224
-7.42006,108.51205,45.000,105.65116
-7.43087,108.50863,40.000,97.00459
-7.44167,108.50520,56.000,102.42950
-7.45245,108.50177,95.000,111.70736
-7.46327,108.49834,287.000,125.31374
-7.47420,108.49486,367.000,138.64931
-7.48520,108.49137,286.000,155.50107
-7.49618,108.48788,312.000,163.67287
-7.50721,108.48441,338.000,161.57699
-7.51825,108.48091,363.000,140.85330
-7.52927,108.47741,472.000,131.01145
-7.54023,108.47394,435.000,118.26266
-7.55115,108.47049,390.000,102.02212
-7.56207,108.46704,421.000,107.87675
-7.57304,108.46357,398.000,121.77895
-7.58393,108.46009,317.000,128.43757
-7.94886,107.90747,-1152.933,131.99822
-7.93776,107.91098,-1017.341,138.58803
-7.92668,107.91451,-808.655,144.12303
-7.91560,107.91804,-599.287,148.62007
-7.90453,107.92155,-461.639,154.49629
-7.89344,107.92507,-286.282,164.65749
-7.88236,107.92859,-175.340,178.61348
-7.87127,107.93213,-116.343,199.87711
-7.86016,107.93567,-85.532,217.34837
-7.84904,107.93922,-80.060,229.11829
-7.83792,107.94275,-77.342,223.72242
-7.82683,107.94625,-78.170,208.33620
-7.81580,107.94977,-87.330,185.01262
-7.80476,107.95329,-91.089,166.43344
-7.79370,107.95682,-94.773,162.67560
-7.78266,107.96032,-94.683,170.75093
-7.77166,107.96383,-87.555,193.46800
-7.76066,107.96733,-72.390,214.59648
-7.74964,107.97082,-37.576,228.52449
-7.73862,107.97431,8.000,220.25210
-7.72757,107.97781,92.000,205.11681
-7.71652,107.98132,107.000,182.85770
-7.70547,107.98485,158.000,145.56491
-7.69442,107.98835,63.000,113.28859
-7.68339,107.99185,133.000,82.54536
-7.67237,107.99533,183.000,98.44080
-7.66138,107.99883,207.000,133.72646
-7.65041,108.00234,282.000,183.50123
-7.63953,108.00580,416.000,163.98916
-7.62863,108.00928,277.000,160.64248
-7.61770,108.01275,397.000,172.54129
-7.60673,108.01623,535.000,163.91391
-7.59573,108.01973,396.000,166.82756
-7.58473,108.02320,431.000,174.58753
-7.57375,108.02669,621.000,177.70170
-7.56276,108.03019,529.000,187.72681
-7.55176,108.03370,640.000,204.55776
-7.54076,108.03720,474.000,184.97257
-7.52974,108.04071,511.000,163.56922
-7.51869,108.04422,511.000,138.85262
-7.50765,108.04771,691.000,122.52949
-7.49660,108.05121,751.000,116.46404
-7.48554,108.05469,634.000,125.10467
-6.22634,108.59890,-36.912,17.31252
-6.23667,108.59563,-29.965,22.86087
-6.24704,108.59234,-24.275,33.23725
-6.25742,108.58907,-23.023,49.17582
-6.26782,108.58578,-24.835,66.14621
-6.27823,108.58249,-25.766,69.41999
-6.28861,108.57922,-26.501,63.11704
-6.29896,108.57597,-26.723,51.61150
-6.30927,108.57274,-23.827,41.62214
-6.31957,108.56948,-21.387,34.70441
-6.32990,108.56623,-19.307,35.85990
-6.34024,108.56298,-18.624,43.26126
-6.35063,108.55969,-16.841,52.10337
-6.36103,108.55641,-12.862,59.04451
-6.37141,108.55314,-9.887,65.34733
-6.38173,108.54987,-8.826,71.29964
-6.39203,108.54661,-8.661,75.93206
-6.40233,108.54335,-7.765,79.66713
-6.41267,108.54009,-6.774,79.72002
-6.42304,108.53683,-5.901,75.03739
-6.43340,108.53358,-3.497,66.95938
-6.44373,108.53032,-1.623,54.64517
-6.45406,108.52705,-1.343,45.72903
-6.46437,108.52377,-2.135,40.86686
-6.47470,108.52050,-1.277,42.09965
-6.48504,108.51723,1.000,45.80513
-6.49539,108.51396,2.000,50.99224
-6.50573,108.51070,3.000,52.73294
-6.51607,108.50743,4.000,52.00562
-6.52640,108.50417,3.000,47.59846
-6.53673,108.50092,3.000,43.24703
-6.54702,108.49765,4.000,40.52641
-6.55732,108.49441,3.000,41.75524
-6.56757,108.49117,2.000,44.88762
-6.57779,108.48794,2.000,51.21732
-6.58799,108.48471,2.000,57.42928
-6.59820,108.48148,2.000,61.92617
-6.60839,108.47827,2.000,59.57098
-6.61860,108.47504,2.000,55.29295
-6.62881,108.47179,3.000,46.16820
-6.63902,108.46857,4.000,37.21434
-6.64924,108.46533,7.000,28.26692
-6.65943,108.46211,8.000,24.74947
-6.66964,108.45888,9.000,21.97821
-6.67988,108.45564,14.000,20.29975
-6.69011,108.45239,16.000,17.58640
-6.70034,108.44916,21.000,14.22965
-6.71061,108.44592,26.000,13.61492
-6.72088,108.44268,32.000,15.50675
-6.73119,108.43941,40.000,21.56809
-6.74152,108.43615,49.000,32.69011
-6.75184,108.43289,64.000,46.49409
-6.76218,108.42962,82.000,57.88293
-6.77255,108.42635,116.000,65.64556
-6.78292,108.42306,139.000,71.62391
-6.79331,108.41979,259.000,74.76455
-6.80371,108.41648,420.000,82.69311
-6.81413,108.41318,629.000,101.71202
-6.82455,108.40986,724.000,135.73805
-6.83496,108.40657,958.000,173.44377
-6.84533,108.40328,1199.000,212.39666
-6.85567,108.40003,1509.000,237.09329
-6.86598,108.39676,1770.000,241.96773
-6.87628,108.39353,2147.000,222.25977
-6.88659,108.39028,2333.000,203.57524
-6.89691,108.38701,2122.000,191.25795
-6.90725,108.38375,1986.000,186.29871
-6.91763,108.38048,1732.000,188.72856
-6.92806,108.37714,1740.000,187.17336
-6.93846,108.37386,1387.000,187.31457
-6.94877,108.37060,1196.000,180.30648
-6.95903,108.36734,1102.000,170.36459
-6.96933,108.36407,986.000,166.20906
-6.97965,108.36080,835.000,180.42823
-6.98998,108.35755,756.000,199.95924
-7.00031,108.35428,650.000,232.65115
-7.01064,108.35101,583.000,240.55116
-7.02099,108.34773,580.000,193.87971
-7.03140,108.34444,588.000,143.97590
-7.04185,108.34114,625.000,187.36305
-7.05231,108.33783,748.000,231.88202
-7.06275,108.33452,1163.000,222.85251
-7.07315,108.33122,1222.000,201.92729
-7.08356,108.32793,930.000,180.08664
-7.09405,108.32459,822.000,162.99218
-7.10456,108.32125,831.000,144.22504
-7.11505,108.31794,646.000,123.84412
-7.12552,108.31464,562.000,118.16454
-7.13598,108.31132,554.000,119.97862
-7.14647,108.30799,610.000,131.51022
-7.15695,108.30465,617.000,145.92047
-7.16741,108.30131,840.000,158.79974
-7.17785,108.29801,1069.000,162.87215
-7.18827,108.29472,1292.000,162.87627
-7.19870,108.29141,1311.000,161.68906
-7.20915,108.28812,907.000,166.18398
-7.21960,108.28482,1067.000,164.01145
-7.23007,108.28151,1070.000,164.05657
-7.24055,108.27817,870.000,162.45668
-7.25105,108.27484,720.000,157.08425
-7.26155,108.27152,682.000,144.42518
-7.27203,108.26819,516.000,130.98738
-7.28253,108.26487,460.000,116.20182
-7.29302,108.26154,362.000,109.65334
-7.30350,108.25823,341.000,106.89362
-7.31389,108.25491,320.000,110.51517
-7.32426,108.25162,331.000,116.27193
-7.33460,108.24835,330.000,122.19552
-7.34492,108.24507,337.000,120.01092
-7.35521,108.24180,341.000,114.27430
-7.36548,108.23853,349.000,104.89260
-7.37573,108.23528,371.000,92.08917
-7.38598,108.23203,372.000,82.03867
-7.39621,108.22880,393.000,82.45343
-7.40643,108.22557,391.000,90.70818
-7.41665,108.22233,374.000,103.08612
-7.42689,108.21909,325.000,121.07207
-7.43717,108.21582,316.000,135.72349
-7.44743,108.21256,263.000,143.33087
-7.45765,108.20930,218.000,143.59532
-7.46787,108.20604,247.000,141.41081
-7.47812,108.20278,186.000,135.36833
-7.48840,108.19952,234.000,129.86811
-7.49863,108.19627,170.000,125.03958
-7.50886,108.19303,157.000,125.19134
-7.51910,108.18979,143.000,129.72228
-7.52938,108.18653,162.000,139.02742
-7.53969,108.18326,294.000,146.32207
-7.54999,108.17999,336.000,154.50154
-7.56030,108.17672,459.000,162.37733
-7.57061,108.17346,347.000,172.07126
-7.58091,108.17020,300.000,186.03898
-7.59119,108.16694,358.000,201.25867
-7.60147,108.16367,312.000,216.61664
-7.61176,108.16040,279.000,236.24357
-7.62205,108.15714,269.000,249.89649
-7.63232,108.15387,265.000,263.47058
-7.64259,108.15061,255.000,272.81508
-7.65287,108.14735,233.000,262.62710
-7.66314,108.14408,268.000,237.25967
-7.67338,108.14083,263.000,209.83489
-7.68361,108.13758,246.000,183.79970
-7.69384,108.13432,222.000,166.36498
-7.70408,108.13106,186.000,138.15046
-7.71432,108.12779,89.000,106.62851
-7.72458,108.12453,132.000,92.37497
-7.73486,108.12126,72.000,80.59449
-7.74513,108.11800,90.000,84.72555
-7.75539,108.11474,39.000,99.53943
-7.76563,108.11148,29.000,118.33172
-7.77590,108.10822,-8.320,121.08957
-7.78619,108.10496,-33.888,120.34525
-7.79649,108.10169,-79.225,119.13793
-7.80677,108.09843,-108.494,124.54086
-7.81705,108.09517,-135.243,134.24517
-7.82732,108.09191,-134.780,141.29693
-7.83763,108.08864,-114.589,143.85866
-7.84796,108.08535,-95.848,140.66678
-7.85830,108.08207,-82.136,133.51194
-7.86864,108.07879,-73.945,127.77861
-7.87895,108.07552,-90.522,127.67951
-7.88925,108.07225,-136.386,132.33411
-7.89953,108.06897,-177.932,140.66282
-7.90979,108.06571,-296.661,153.78766
-7.92006,108.06243,-370.392,162.93344
-7.93033,108.05916,-521.712,166.01848
-7.94061,108.05588,-557.925,157.03568
-7.95089,108.05262,-608.714,141.64570
-7.96118,108.04935,-619.614,111.77003
-7.97148,108.04608,-699.571,83.79708
-7.98178,108.04279,-717.165,58.53834
-7.99209,108.03950,-798.453,50.00918
-8.00241,108.03622,-876.347,46.36101
-8.07205,108.15931,-1403.320,142.45066
-8.06137,108.16270,-1357.587,133.78963
-8.05070,108.16610,-1290.925,116.08060
-8.04001,108.16951,-1135.860,107.13741
-8.02928,108.17293,-999.049,104.45596
-8.01854,108.17635,-786.060,108.44812
-8.00780,108.17977,-577.069,114.71070
-7.99704,108.18319,-479.283,122.22348
-7.98629,108.18660,-311.037,132.22014
-7.97558,108.19002,-211.651,142.14151
-7.96490,108.19343,-121.684,151.43060
-7.95418,108.19686,-78.963,159.88734
-7.94343,108.20029,-53.648,164.22254
-7.93268,108.20370,-53.803,164.62415
-7.92193,108.20712,-53.886,162.31436
-7.91118,108.21053,-64.154,160.73528
-7.90043,108.21395,-74.444,160.71696
-7.88966,108.21737,-85.923,161.12465
-7.87893,108.22078,-104.976,162.76251
-7.86823,108.22418,-128.917,166.11645
-7.85754,108.22756,-168.033,164.83387
-7.84686,108.23097,-174.896,163.26345
-7.83616,108.23438,-153.218,163.49378
-7.82543,108.23778,-104.580,161.87781
-7.81471,108.24118,-48.684,159.42648
-7.80398,108.24459,9.000,155.46480
-7.79326,108.24799,22.000,143.18176
-7.78257,108.25140,29.000,131.93338
-7.77190,108.25480,36.000,141.52271
-7.76124,108.25819,50.000,154.32397
-7.75058,108.26157,60.000,173.22062
-7.73990,108.26497,93.000,152.61058
-7.72920,108.26838,107.000,165.74263
-7.71847,108.27178,136.000,228.95917
-7.70775,108.27521,189.000,240.36725
-7.69702,108.27862,166.000,246.06854
-7.68628,108.28204,176.000,240.90482
-7.67554,108.28545,195.000,211.34808
-7.66478,108.28885,203.000,177.53594
-7.65402,108.29225,200.000,156.50638
-7.64325,108.29565,206.000,142.76804
-7.63251,108.29904,234.000,134.23263
-7.62180,108.30244,233.000,140.51020
-7.61110,108.30587,232.000,148.50998
-7.60038,108.30928,194.000,157.05876
-7.58966,108.31269,219.000,161.26753
-7.57894,108.31608,295.000,162.15831
-7.56822,108.31948,369.000,163.49863
-7.55750,108.32289,387.000,164.85746
-7.54675,108.32629,487.000,170.18898
-7.53598,108.32970,620.000,181.12395
-7.52519,108.33313,723.000,191.62808
-7.51439,108.33655,781.000,198.15611
-7.50361,108.33997,827.000,199.72057
-7.49284,108.34340,991.000,196.40658
-7.48206,108.34683,680.000,194.57092
-7.47128,108.35026,551.000,188.80385
-7.46051,108.35370,633.000,179.70045
-7.44974,108.35712,508.000,171.79008
-7.43901,108.36053,403.000,165.22315
-7.42829,108.36394,415.000,158.68275
-7.41757,108.36736,359.000,154.52547
-7.40683,108.37077,295.000,152.35297
-7.39612,108.37418,288.000,149.76300
-7.38541,108.37755,257.000,147.57433
-7.37472,108.38092,199.000,144.34380
-7.36402,108.38431,205.000,140.90620
-7.35329,108.38771,183.000,134.52047
-7.34257,108.39109,179.000,125.12600
-7.33189,108.39448,154.000,114.52707
-7.32123,108.39786,149.000,100.01275
-7.31056,108.40126,157.000,83.37519
-7.29986,108.40464,167.000,65.13049
-7.28916,108.40801,183.000,49.43100
-7.27848,108.41140,218.000,37.08063
-7.26779,108.41478,189.000,28.21463
-7.25712,108.41816,220.000,31.50732
-7.24648,108.42156,228.000,40.43802
-7.23584,108.42495,252.000,54.90134
-7.22521,108.42833,289.000,69.97352
-7.21459,108.43171,417.000,84.81021
-7.20400,108.43506,428.000,92.64370
-7.19338,108.43843,451.000,93.89636
-7.18275,108.44179,442.000,92.65743
-7.17216,108.44512,443.000,90.58887
-7.16159,108.44846,495.000,92.50486
-7.15098,108.45182,562.000,100.49739
-7.14035,108.45516,361.000,118.06526
-7.12974,108.45852,391.000,136.77548
-7.11913,108.46189,305.000,160.38933
-7.10853,108.46524,319.000,178.59422
-7.09793,108.46863,568.000,186.56361
-7.08731,108.47201,727.000,176.10751
-7.07671,108.47535,508.000,131.34831
-7.06613,108.47868,354.000,72.91003
-7.05560,108.48202,349.000,97.75776
-7.04513,108.48534,361.000,102.44227
-7.03466,108.48868,339.000,80.85881
-7.02417,108.49200,302.000,69.43573
-7.01369,108.49533,515.000,61.85831
-7.00322,108.49865,521.000,54.46957
-6.99272,108.50198,426.000,48.52324
-6.98217,108.50533,438.000,43.14859
-6.97161,108.50866,430.000,37.64375
-6.96106,108.51196,456.000,37.63907
-6.95056,108.51529,446.000,41.79851
-6.94009,108.51862,453.000,48.15688
-6.92959,108.52196,437.000,49.87918
-6.91905,108.52528,443.000,44.60431
-6.90853,108.52861,381.000,31.72483
-6.89801,108.53193,420.000,16.33793
-6.88747,108.53527,349.000,4.44131
-6.87692,108.53860,309.000,1.37535
-6.86638,108.54194,305.000,2.93787
-6.85582,108.54529,275.000,11.80046
-6.84526,108.54864,286.000,21.16346
-6.83470,108.55198,256.000,30.85514
-6.82419,108.55530,187.000,34.28007
-6.81370,108.55862,180.000,35.90853
-6.80318,108.56195,122.000,33.85270
-6.79264,108.56527,42.000,32.54419
-6.78210,108.56862,31.000,33.49696
-6.77155,108.57194,14.000,41.15195
-6.76103,108.57526,4.000,50.48408
-6.75051,108.57858,5.000,61.45897
-6.73994,108.58193,3.000,68.10902
-6.72937,108.58528,-0.746,69.70496
-6.71884,108.58862,-4.369,64.68413
-6.70825,108.59197,-5.665,57.77664
-6.69764,108.59532,-6.469,51.38559
-6.68701,108.59868,-7.317,47.69594
-6.67635,108.60205,-8.039,43.82516
-6.66567,108.60544,-7.504,38.64109
-6.65498,108.60880,-7.846,27.17373
-6.64429,108.61218,-8.121,13.07707
-6.63359,108.61558,-7.968,-4.17754
-6.62289,108.61896,-6.766,-12.65739
-6.61217,108.62235,-5.606,-13.69057
-6.60145,108.62575,-5.288,-7.03848
-6.59072,108.62914,-4.878,5.97953
-6.58000,108.63253,-3.921,19.38190
-6.56928,108.63591,-3.597,29.65960
-6.55857,108.63931,-4.067,31.87532
-6.54787,108.64269,-6.786,30.56992
-6.53716,108.64607,-6.936,23.94737
-6.52644,108.64945,-5.485,16.25258
-6.51570,108.65286,-3.426,8.61749
-6.50496,108.65625,-2.759,4.47024
-6.49421,108.65964,-0.869,1.67834
-6.48346,108.66304,-2.678,-0.32886
-6.47272,108.66644,-4.001,-2.18105
-6.46200,108.66982,-4.600,-1.47295
-6.45130,108.67318,-6.044,0.72437
-6.44062,108.67656,-10.948,7.80806
-6.42997,108.67992,-15.558,16.91109
-6.41935,108.68326,-18.642,29.81128
-6.40876,108.68661,-22.972,42.15120
-6.39817,108.68998,-24.597,52.46217
-6.38755,108.69334,-25.296,57.70928
-6.37690,108.69669,-23.998,61.02745
-6.36625,108.70005,-20.708,63.29478
-6.35561,108.70340,-20.095,65.79868
-6.34496,108.70678,-22.504,67.86193
-6.33429,108.71013,-24.151,69.57749
-6.32364,108.71352,-26.857,62.99742
-6.31298,108.71690,-28.514,51.73816
-6.30232,108.72026,-31.091,34.31182
-6.29165,108.72364,-31.528,23.09410
-6.28096,108.72700,-30.388,12.16748
-6.27028,108.73034,-27.965,-9.86590
-6.25960,108.73369,-26.616,-24.68035
-6.24890,108.73707,-28.897,-17.80903
-6.23819,108.74044,-30.124,7.54312
-6.22749,108.74382,-32.674,33.71899
-6.21679,108.74720,-35.868,62.96178
-6.20608,108.75058,-40.617,72.58684
-6.34448,108.85319,-57.650,-13.19878
-6.35497,108.84994,-54.616,7.93762
-6.36548,108.84663,-51.969,41.13873
-6.37601,108.84336,-46.626,57.72561
-6.38654,108.84010,-41.646,69.54805
-6.39706,108.83683,-36.733,75.56255
-6.40758,108.83357,-35.571,76.00843
-6.41810,108.83030,-35.459,70.93797
-6.42860,108.82704,-35.949,61.48224
-6.43910,108.82375,-36.347,53.58734
-6.44958,108.82049,-33.943,46.62949
-6.46005,108.81723,-30.838,49.35087
-6.47052,108.81398,-27.663,56.72605
-6.48098,108.81071,-23.965,68.37317
-6.49143,108.80745,-19.422,76.39264
-6.50189,108.80419,-14.177,81.39104
-6.51233,108.80093,-12.141,75.22357
-6.52276,108.79767,-11.055,58.48222
-6.53321,108.79442,-10.998,36.44342
-6.54364,108.79116,-11.329,16.38723
-6.55408,108.78793,-11.357,1.39542
-6.56452,108.78468,-11.832,-6.04882
-6.57494,108.78143,-12.077,2.63444
-6.58537,108.77819,-11.787,16.94980
-6.59582,108.77495,-10.984,35.19871
-6.60626,108.77171,-8.143,49.06837
-6.61669,108.76846,-5.602,60.76217
-6.62709,108.76522,-4.475,53.62083
-6.63745,108.76198,-3.096,39.16338
-6.64782,108.75874,-1.927,18.27461
-6.65823,108.75550,-2.796,-0.92222
-6.66867,108.75224,-4.955,-17.40174
-6.67909,108.74899,-6.748,-20.89975
-6.68952,108.74576,-8.918,-12.02296
-6.69996,108.74252,-9.341,2.74511
-6.71042,108.73923,-9.284,22.23786
-6.72089,108.73595,-8.915,40.96197
-6.73138,108.73267,-8.240,57.94334
-6.74194,108.72938,-8.190,67.15194
-6.75251,108.72609,-6.913,73.89622
-6.76311,108.72279,-3.042,76.05322
-6.77373,108.71946,-0.507,74.76720
-6.78436,108.71615,-2.361,70.87370
-6.79498,108.71284,-2.754,65.46390
-6.80557,108.70954,1.306,62.03678
-6.81616,108.70623,3.000,60.28850
-6.82677,108.70293,7.000,58.33984
-6.83741,108.69960,8.000,54.27906
-6.84804,108.69630,11.000,45.32699
-6.85868,108.69298,10.000,37.29653
-6.86935,108.68963,10.000,31.00407
-6.88001,108.68630,14.000,27.29820
-6.89064,108.68300,16.000,20.62665
-6.90123,108.67969,21.000,10.28237
-6.91177,108.67639,36.000,-4.66944
-6.92226,108.67311,59.000,-16.13481
-6.93274,108.66985,44.000,-25.46177
-6.94319,108.66659,59.000,-19.91727
-6.95361,108.66333,65.000,-5.95148
-6.96399,108.66008,126.000,13.70598
-6.97439,108.65684,139.000,30.86289
-6.98482,108.65358,125.000,46.25180
-6.99531,108.65032,96.000,55.22922
-7.00584,108.64704,113.000,57.59250
-7.01637,108.64377,115.000,56.97096
-7.02689,108.64048,123.000,53.01196
-7.03740,108.63720,95.000,49.52938
-7.04791,108.63392,111.000,46.43448
-7.05840,108.63066,141.000,48.70640
-7.06892,108.62738,161.000,54.02415
-7.07944,108.62408,189.000,64.26634
-7.08987,108.62082,216.000,75.64151
-7.10024,108.61759,284.000,87.93959
-7.11058,108.61436,315.000,94.10503
-7.12093,108.61112,515.000,99.62730
-7.13129,108.60786,732.000,105.62869
-7.14164,108.60463,651.000,115.05232
-7.15198,108.60140,999.000,122.64911
-7.16234,108.59819,888.000,132.63616
-7.17271,108.59497,704.000,139.31619
-7.18308,108.59173,557.000,143.00804
-7.19348,108.58848,363.000,136.09380
-7.20387,108.58522,235.000,124.50782
-7.21425,108.58197,170.000,106.52891
-7.22463,108.57873,201.000,90.25696
-7.23502,108.57548,158.000,76.82448
-7.24542,108.57223,216.000,74.53160
-7.25582,108.56900,178.000,79.28082
-7.26621,108.56574,197.000,88.96372
-7.27662,108.56248,121.000,97.49273
-7.28705,108.55921,66.000,102.02947
-7.29751,108.55595,40.000,108.76496
-7.30801,108.55267,60.000,114.24178
-7.31851,108.54940,94.000,119.93856
-7.32902,108.54611,26.000,110.88216
-7.33951,108.54282,26.000,99.45273
-7.34998,108.53955,74.000,94.25112
-7.36044,108.53629,37.000,96.16204
-7.37090,108.53300,42.000,103.34072
-7.38133,108.52973,39.000,112.82817
-7.39177,108.52646,87.000,116.17651
-7.40223,108.52318,67.000,115.87591
-7.41271,108.51991,32.000,101.40036
-7.42320,108.51664,42.000,82.78200
-7.43367,108.51337,48.000,71.53804
-7.44413,108.51009,66.000,80.49798
-7.45461,108.50679,114.000,92.66448
-7.46509,108.50350,239.000,107.82097
-7.47556,108.50023,240.000,115.00430
-7.48602,108.49696,251.000,125.89064
-7.49651,108.49368,286.000,134.51021
-7.50703,108.49038,372.000,141.11280
