Lintang,Bujur,Tinggi_Ort,CBA
-7.73638,110.421,197.4,85.167907
-7.72615,110.47027,199.1,88.705848
-7.69752,110.15029,698.5,117.900073
-8.10514,110.69028,269.7,107.514077
-7.69572,110.19634,176.5,95.940389
-7.6887,110.25709,157.6,88.740138
-7.70254,110.28825,160.2,90.820453
-7.6902,110.34153,252.7,74.653549
-7.68685,110.38883,311.2,67.404413
-7.684,110.43671,341.3,63.820536
-7.69039,110.47494,291.8,72.107657
-7.66095,110.15628,494.8,93.208908
-7.65581,110.19684,736.1,92.566863
-7.64873,110.24424,232.8,75.406477
-7.65197,110.32641,322.8,63.216774
-7.65401,110.37715,406,57.064657
-7.6555,110.43472,479.4,57.302319
-7.6476,110.46884,498,53.487167
-7.60685,110.37271,601.8,41.821599
-7.60207,110.4227,835,38.386961
-7.59862,110.46569,910.1,34.412689
-7.95615,110.35263,16.9,105.24434
-7.94104,110.15383,6.7,90.102672
-7.74213,110.15959,587.5,124.526166
-7.91722,110.0838,4.2,102.330364
-6.87485,110.20359,2.1,-13.653549
-6.90691,110.20652,1.4,-14.099894
-6.93843,110.2134,2.7,-15.578513
-6.96619,110.21714,5.3,-17.182671
-7.01133,110.22891,63.2,-22.617866
-7.08211,110.21152,319.8,-28.264344
-6.93999,110.25288,1.3,-14.828815
-6.98302,110.25308,40.8,-17.420837
-7.04585,110.2641,238,-27.924698
-7.09077,110.27205,274.3,-20.019279
-7.12819,110.28006,377.6,-22.540541
-7.16347,110.25365,596.6,-22.830225
-6.97224,110.29743,5.9,-12.814873
-7.00211,110.29657,144.4,-19.87871
-7.0392,110.29859,230,-26.664304
-7.0771,110.30852,253.2,-17.699118
-7.12605,110.3028,435.3,-12.739794
-7.18051,110.29092,582.7,33.529386
-7.21313,110.31311,929,1.94696
-6.98405,110.34413,14.7,-11.166346
-7.04154,110.33777,213.7,-22.895186
-7.06845,110.36466,253.8,-1.08615
-7.09885,110.34883,350.5,11.545583
-7.12993,110.33942,494,-6.599349
-7.21573,110.34617,1124.6,5.79499
-7.24733,110.35326,886.9,0.873891
-6.97951,110.39289,2,-8.00095
-7.04696,110.39424,191.3,-1.088923
-7.07901,110.38753,287.6,0.783981
-7.12561,110.39175,400.1,-17.554373
-7.16065,110.39364,446.5,-16.59185
-7.21261,110.39075,737.2,8.72049
-7.2606,110.39987,496.7,17.005632
-6.98305,110.44699,2.4,-7.449644
-7.03273,110.4241,123.4,3.401202
-7.0728,110.42797,209.3,5.949489
-7.13337,110.44921,314,1.478575
-7.16857,110.44036,463.8,-3.125714
-7.22371,110.43062,530.4,6.842594
-7.26127,110.43784,473,10.484409
-6.96367,110.46929,1.2,-7.034709
-6.9835,110.4772,4.4,-7.162669
-7.03772,110.48963,23.2,-5.658852
-7.07114,110.46749,42.2,4.48511
-7.10207,110.47735,252,6.951932
-7.18498,110.49097,283.6,-1.902619
-7.22831,110.50239,295.7,-0.061079
-7.26487,110.46962,483.3,2.807293
-6.98997,110.5274,4.2,-6.619139
-7.02397,110.5295,14,-3.021978
-7.07079,110.53576,23,-0.750909
-7.21269,110.52332,196.9,-2.568947
-7.26065,110.51814,367,-6.101876
-6.89017,110.5558,0.7,-6.415818
-6.92257,110.57754,1.5,-5.692265
-6.99145,110.56613,4,-73.992677
-7.0339,110.57177,10.1,2.506025
-7.1096,110.55627,36.4,-1.486915
-7.21622,110.58331,148.9,-8.516996
-7.25858,110.56319,263.1,-14.093194
-6.7305,110.6058,1,9.958298
-6.75416,110.60008,1.5,9.539579
-6.79313,110.61571,2,9.666831
-6.85482,110.60032,1.5,4.338299
-6.94224,110.61265,2.9,-4.758789
-6.97225,110.61485,4.6,-3.311194
-7.02507,110.61913,7.1,6.944753
-7.06984,110.62057,10.2,-9.616
-7.1585,110.63347,36.2,-4.04056
-7.26353,110.59637,188.2,-17.906706
-6.78768,110.6536,2.7,10.942669
-6.84521,110.64259,1.8,20.792769
-6.94567,110.66226,-0.9,6.096996
-7.02701,110.66548,8.2,15.405098
-7.05811,110.66871,10,21.744787
-6.79465,110.69819,3.2,9.350304
-6.85633,110.70502,3.1,13.669569
-6.8966,110.69379,4.1,8.05169
-6.95884,110.70164,5.1,10.773241
-6.99779,110.69716,7.8,21.903513
-7.02257,110.70031,9.2,21.766152
-7.07548,110.70534,14.5,23.973207
-7.10347,110.6961,16.9,17.068389
-6.77267,110.7247,4.2,16.04286
-6.84296,110.75201,4.1,14.145166
-6.92991,110.75075,5.8,13.69377
-7.00318,110.74472,10,33.154846
-7.0332,110.73368,10.1,27.929823
-7.06935,110.75117,11.2,25.972809
-7.16971,110.76461,52.9,-10.04527
-6.85048,110.80375,4.1,13.865029
-6.88989,110.79672,6.2,11.937755
-6.95646,110.77996,9,16.997307
-7.01125,110.8097,16.8,40.823742
-7.06204,110.80439,15.1,27.258301
-7.1223,110.79146,29.1,8.057034
-7.04936,110.4395,198.8,3.035854
-7.04837,110.44247,186.8,-1.514218
-7.13445,110.41981,308.4,-1.806497
-7.25759,110.41916,488.5,13.582259
-6.98779,110.41721,5.8,-7.297514
-6.89472,110.63838,3.2,6.966166
-6.236,106.83431,41,54.865413
-6.85025,106.7644,409.4,104.838675
-6.83779,106.6583,656.8,95.092611
-6.76369,106.6601,1148.5,75.78224
-6.19294,106.97156,38,48.86875
-6.11311,106.68983,27.9,49.619953
-6.10375,106.7905,37.1,69.776904
-6.10364,106.80017,32.8,68.148229
-6.09472,106.79094,34.7,66.791258
-6.12217,106.79822,20.8,65.241332
-6.13125,106.68869,48,54.588604
-6.13081,106.81639,8.3,60.897464
-6.13069,106.82531,43.4,72.517368
-6.1405,106.69892,17.1,45.275597
-6.14061,106.70778,15.9,45.820426
-6.14008,106.717,16.1,48.333839
-6.14017,106.73506,18,55.760614
-6.13961,106.81633,35.1,69.556714
-6.14928,106.68953,2.8,47.885909
-6.14919,106.69972,6.3,50.364578
-6.14939,106.70797,2.7,50.539458
-6.14978,106.717,38.4,64.352982
-6.14908,106.74414,16.9,60.528446
-6.14917,106.75358,28.3,64.270623
-6.14836,106.76222,16.8,61.102716
-6.14903,106.77119,2.7,56.843097
-6.14928,106.78028,41.9,70.283202
-6.14931,106.78931,15.9,62.472003
-6.14894,106.79833,15,62.499979
-6.14894,106.80744,17.2,62.793872
-6.14889,106.82544,31.8,68.382667
-6.15844,106.69914,15.4,53.534949
-6.15828,106.70806,10,53.493019
-6.15744,106.71711,30,59.940799
-6.15814,106.73517,28.9,62.815465
-6.158,106.75319,14.9,59.476439
-6.15847,106.77128,17.9,61.466477
-6.15806,106.78042,47.9,71.847829
-6.15797,106.78928,21.8,63.867347
-6.158,106.79872,64.2,76.738084
-6.15794,106.80817,19.4,62.960552
-6.15878,106.81647,21.4,64.10972
-6.15775,106.82547,47.1,72.645883
-6.16678,106.69903,60.2,66.371997
-6.16733,106.71711,63.8,69.441358
-6.16711,106.72725,9,53.322731
-6.16703,106.73517,5.1,52.494222
-6.16717,106.77936,12.9,59.264848
-6.16692,106.78939,9.8,57.894318
-6.16697,106.79842,7.5,58.257451
-6.16697,106.80828,12.5,59.769587
-6.16692,106.82553,13.7,59.719717
-6.17633,106.70819,36.5,58.789537
-6.17633,106.71717,13.5,51.709042
-6.17625,106.73522,14.5,54.914259
-6.17642,106.74422,39.1,63.51805
-6.17656,106.75269,41.8,65.296483
-6.17631,106.76211,8.1,54.513058
-6.17658,106.77133,39.9,66.452207
-6.17614,106.77994,44.1,68.389646
-6.17594,106.79839,45,68.415555
-6.176,106.80767,49.1,69.729531
-6.17553,106.8165,36.8,66.303577
-6.176,106.82569,36.6,66.267286
-6.18469,106.70806,68,67.523272
-6.18586,106.71717,21.2,53.846298
-6.18581,106.72639,39.9,59.634154
-6.18481,106.73528,17.9,57.296108
-6.18569,106.74378,33.2,60.04535
-6.18511,106.75328,24.8,58.471846
-6.185,106.77144,21.2,58.301192
-6.18503,106.78944,20.9,59.618499
-6.18506,106.80736,33.5,62.551716
-6.18503,106.81647,26.9,61.694785
-6.18472,106.83458,41.8,67.663111
-6.19442,106.73544,40.3,60.025002
-6.19433,106.74394,28.6,56.850764
-6.19428,106.75367,35.9,60.261631
-6.19428,106.76325,23.1,56.093894
-6.19392,106.77147,20.4,56.53054
-6.19367,106.78047,11.2,53.456989
-6.19414,106.79736,30,61.188354
-6.19453,106.80756,38.4,64.089174
-6.19403,106.81658,22.7,59.482603
-6.19408,106.82561,34.3,63.354129
-6.194,106.83456,21.3,59.869508
-6.20375,106.72758,10.5,46.389188
-6.20336,106.74431,12.2,48.927279
-6.20356,106.75339,13.1,47.572689
-6.20358,106.76253,11.6,48.887209
-6.20331,106.77142,12.1,47.560062
-6.20236,106.78044,16.4,52.666493
-6.20319,106.78969,17.5,55.027713
-6.2025,106.79836,14.9,53.061789
-6.20314,106.83475,24.4,57.164554
-6.21231,106.74461,12.3,48.320953
-6.21275,106.75342,11.9,47.281376
-6.21228,106.76233,15,45.472977
-6.21228,106.77169,13.7,48.211527
-6.2125,106.78978,18.2,53.12066
-6.21208,106.83469,3,48.073335
-6.2215,106.73542,9,37.26876
-6.22106,106.74361,7.7,39.558512
-6.22142,106.75317,15.9,42.364372
-6.22147,106.7715,12.8,38.712123
-6.22133,106.78061,3.9,37.406316
-6.22117,106.79819,14.4,43.229188
-6.22197,106.80872,0.9,39.01644
-6.22119,106.81664,18.1,47.743815
-6.23061,106.73561,17.4,40.573312
-6.23061,106.74439,7.8,34.540437
-6.23036,106.77189,18,40.801213
-6.23033,106.78958,11.5,41.220276
-6.23033,106.79875,25.2,45.054009
-6.23031,106.80767,7.5,41.12492
-6.23006,106.81678,14.7,43.644363
-6.23056,106.82575,14.8,44.551446
-6.23947,106.75247,14.6,35.328423
-6.24,106.76261,10.8,34.790248
-6.23942,106.77203,17.2,37.687992
-6.23939,106.80769,8.4,40.468093
-6.23886,106.81672,10.8,42.861397
-6.23925,106.82578,10.9,42.695742
-6.24858,106.75353,10.8,35.113613
-6.24844,106.76311,16.8,35.823566
-6.24853,106.77158,15.9,38.288634
-6.24853,106.78047,8.4,37.093444
-6.24828,106.79014,14.8,38.597835
-6.24825,106.79869,15.4,35.578865
-6.24853,106.81678,11.9,38.306003
-6.12094,106.93281,28,55.924326
-6.13283,106.90769,25,59.422532
-6.14081,106.89547,33,61.742231
-6.14997,106.83419,21,61.56822
-6.14925,106.85261,38,64.784694
-6.14875,106.8705,35,63.061167
-6.14878,106.88883,41,64.142698
-6.14825,106.92436,28,48.978202
-6.14925,106.94069,20,48.993558
-6.15053,106.98036,19,47.085183
-6.15764,106.84328,24,59.8214
-6.15689,106.86117,20,58.365112
-6.15675,106.88303,28,59.034713
-6.156,106.89536,22,37.043306
-6.14831,106.95464,29,47.517233
-6.15581,106.93997,46,59.856288
-6.1565,106.96178,38,56.535033
-6.15847,106.9785,29,45.090059
-6.16658,106.93378,28,61.821156
-6.16697,106.85253,14,56.845226
-6.16783,106.87072,27,61.88485
-6.16769,106.88903,35,58.783158
-6.16019,106.93,26,47.482707
-6.16664,106.94253,21,47.29931
-6.1895,106.84006,39,67.755926
-6.17394,106.85164,27,64.265475
-6.17614,106.8615,25,62.738356
-6.17619,106.87078,31,63.400182
-6.17594,106.88036,17,55.663175
-6.17242,106.89803,22,54.638262
-6.17567,106.91525,44,57.60098
-6.17433,106.93461,20,43.214398
-6.17514,106.94208,23,50.952676
-6.17142,106.95169,30,50.725366
-6.18547,106.84319,38,60.388035
-6.18506,106.85314,23,61.841621
-6.18494,106.86239,22,60.851786
-6.18564,106.87111,45,66.778576
-6.18461,106.87942,35,62.880417
-6.18483,106.88894,19,55.702884
-6.18436,106.89844,22,54.093216
-6.18483,106.90739,27,53.959909
-6.18408,106.92592,21,48.675453
-6.18431,106.94411,28,47.2124
-6.18322,106.9515,32,51.093415
-6.18372,106.96172,32,49.031413
-6.18483,106.97175,36,49.278574
-6.18542,106.97872,30,46.248883
-6.19297,106.85422,40,66.048087
-6.19272,106.8805,37,61.425592
-6.18953,106.89125,23,43.157466
-6.19364,106.89772,25,55.711924
-6.19419,106.90717,26,54.190626
-6.19325,106.9175,22,51.102569
-6.19192,106.93461,22,42.673466
-6.19392,106.95183,22,43.896588
-6.20269,106.84325,33,57.796831
-6.20125,106.86167,32,63.216478
-6.20294,106.8775,21,57.422928
-6.20283,106.89792,25,56.401746
-6.20378,106.90683,35,58.005969
-6.20289,106.925,37,54.092082
-6.20228,106.92606,33,47.841745
-6.20194,106.95244,29,45.347674
-6.20228,106.96044,33,37.662534
-6.20417,106.97942,41,37.705414
-6.21425,106.84306,34,40.34378
-6.212,106.87492,33,62.907375
-6.20839,106.89061,33,60.720089
-6.21208,106.89781,44,63.297025
-6.21153,106.91528,12,48.486031
-6.21172,106.93444,41,49.166081
-6.21164,106.95042,25,37.822735
-6.20919,106.97078,38,37.994338
-6.22261,106.83736,36,55.589658
-6.22006,106.85103,35,56.6983
-6.22056,106.87078,26,58.742908
-6.22,106.88867,35,63.864477
-6.22086,106.89831,40,64.125902
-6.22108,106.90761,35,60.571796
-6.22067,106.92481,37,56.76592
-6.22097,106.94311,39,50.937055
-6.22086,106.95192,28,44.646114
-6.21889,106.96147,30,37.49401
-6.22989,106.83514,43,62.620997
-6.23028,106.84383,38,59.754525
-6.22956,106.85311,36,62.543618
-6.23161,106.88822,35,64.510419
-6.23058,106.89767,47,66.923683
-6.23058,106.91697,33,57.668097
-6.23033,106.93358,38,49.260061
-6.22858,106.95289,61,49.298802
-6.23831,106.83544,40,56.417845
-6.23914,106.85258,39,57.451331
-6.23872,106.87078,26,50.775767
-6.23928,106.88967,35,58.511787
-6.23933,106.89767,58,71.443605
-6.239,106.90747,41,59.139713
-6.23889,106.92581,33,52.489433
-6.23878,106.94278,31,40.967006
-6.18533,106.76236,34.5,54.798358
-6.2485,106.83483,15,42.390838
-6.24822,106.84386,14.7,39.579424
-6.24819,106.85292,8,40.763218
-6.24761,106.86247,10.6,44.849062
-6.24811,106.87097,8.1,46.123339
-6.24789,106.90728,7.9,42.165018
-6.24814,106.91611,6.3,39.990789
-6.24803,106.92517,11.1,39.375885
-6.24794,106.93414,10.7,35.896328
-6.24778,106.94325,9.1,29.857155
-6.24789,106.95222,11.9,29.012498
-6.25758,106.75356,32.1,41.73985
-6.25681,106.76992,12.3,33.977708
-6.25772,106.78186,8.2,31.134093
-6.2575,106.78972,11,33.968679
-6.25822,106.82533,2.9,35.900601
-6.25728,106.84389,18.8,39.355943
-6.25758,106.85397,12.9,40.692097
-6.25719,106.862,21.7,47.562896
-6.26661,106.75353,17.4,35.055879
-6.26631,106.76428,26.5,35.002949
-6.26639,106.81594,31.3,41.868975
-6.26558,106.82581,24.4,40.988796
-6.26633,106.83481,37.4,45.836703
-6.26539,106.84406,23.9,39.875844
-6.26628,106.853,40.1,50.101915
-6.26628,106.862,5.4,38.401708
-6.26381,106.88703,4,42.166648
-6.26611,106.90719,18.3,43.571427
-6.26603,106.91622,0.9,36.698693
-6.26594,106.92536,25.2,44.727534
-6.27564,106.76272,5.3,28.050464
-6.27564,106.78072,16.9,32.173584
-6.27547,106.79881,22.3,33.398802
-6.27456,106.84642,20.9,36.772922
-6.27539,106.853,3.2,34.774346
-6.27528,106.86206,16.4,38.470262
-6.27411,106.87881,2.4,37.999664
-6.27511,106.91625,12.9,39.198
-6.28478,106.77175,9.9,28.735717
-6.28464,106.78031,4.2,26.275244
-6.28447,106.80714,5.4,28.162826
-6.28361,106.81808,6.7,28.107152
-6.28442,106.84419,10.9,31.841893
-6.28439,106.85306,13.5,34.66467
-6.28397,106.86058,13.5,34.947719
-6.28431,106.87119,12.8,35.195204
-6.28417,106.90722,11.9,39.801085
-6.28419,106.91619,10.7,36.723971
-6.2935,106.772,2.1,25.593865
-6.29322,106.79869,2.5,28.265673
-6.29258,106.80742,6.7,28.365211
-6.29353,106.81692,4.2,26.734665
-6.29403,106.82522,4.7,28.507788
-6.29347,106.835,8,28.592547
-6.29339,106.86214,1,29.225578
-6.29328,106.87119,13.8,33.527187
-6.29342,106.88019,7.6,33.983289
-6.29328,106.88919,9.2,35.331447
-6.29322,106.89833,8.1,33.937921
-6.29322,106.90742,8,34.921856
-6.29314,106.91631,13.4,35.287953
-6.3035,106.78956,16,34.329112
-6.30347,106.80742,54,52.168828
-6.30239,106.84417,57,49.454612
-6.3025,106.86311,68,59.929094
-6.30253,106.88014,72,59.865893
-6.30239,106.91669,67,62.319475
-6.31264,106.78139,92,61.673743
-6.31097,106.79864,59,47.040532
-6.31022,106.85286,54,49.47762
-6.31131,106.87058,74,57.456938
-6.31111,106.88953,66,52.943459
-6.3115,106.90719,54,51.788747
-6.31208,106.92583,63,55.317414
-6.32025,106.86267,64,52.819912
-6.319,106.87978,69,55.012933
-6.32039,106.89789,63,51.939668
-6.31961,106.9165,56,50.470772
-6.33008,106.79908,78,54.979931
-6.33014,106.86875,75,51.837582
-6.32939,106.88894,75,51.345863
-6.32972,106.9065,61,50.255226
-6.33,106.926,67,49.898183
-6.33839,106.88006,74,49.189133
-6.33856,106.89844,81,53.749858
-6.34044,106.91714,82,57.153907
-6.34872,106.83489,77,51.486184
-6.34722,106.87167,73,48.218216
-6.34761,106.89006,82,50.421718
-6.34747,106.90808,86,54.592704
-6.34692,106.92589,83,51.811286
-6.35769,106.80858,87,52.955209
-6.36028,106.82308,83,47.186537
-6.35608,106.84456,80,47.966238
-6.35742,106.86061,13,22.885879
-6.35678,106.8805,85,46.590928
-6.35494,106.89836,77,49.460368
-6.35622,106.91606,72,52.057871
-6.36525,106.88942,96,53.577473
-6.36508,106.90753,10,23.610378
-6.32025,106.79067,76,55.851698
-6.32031,106.80856,72,56.810958
-6.3115,106.81697,66,52.754963
-6.30258,106.82636,58,52.105076
-6.3115,106.83619,92,64.703004
-6.32033,106.82628,73,52.810887
-6.32992,106.81611,75,57.266413
-6.33836,106.80769,74,52.579835
-6.34772,106.799,88,59.418823
-6.34722,106.81697,89,57.536006
-6.33847,106.82661,90,59.107191
-6.32953,106.83519,78,55.531304
-6.34803,106.85406,72,48.410498
-6.33794,106.86219,73,47.394475
-6.32922,106.85306,74,51.443074
-6.33914,106.84417,81,49.891257
-6.318,106.85317,61,52.905272
-6.30236,106.90728,53,56.395447
-6.30283,106.89747,50,48.134502
-6.1845,106.91558,31,53.843419
-6.146,106.90619,16,55.455915
-6.15289,106.90619,28,51.729366
-6.11106,106.79661,23.4,65.938732
-6.11256,106.80494,26.5,67.039645
-6.09664,106.79964,26.9,66.027504
-6.12072,106.68731,21.9,46.878949
-6.12153,106.77214,15.5,63.331677
-6.12094,106.80881,15.7,33.298704
-6.12253,106.81639,27.4,66.760302
-6.1225,106.82447,24.9,65.758101
-6.12978,106.69811,29.6,49.743518
-6.13267,106.80014,24.8,65.895094
-6.12872,106.80647,13.7,45.499107
-6.13914,106.69156,23.9,46.401926
-6.13964,106.72694,11,47.221842
-6.14136,106.74322,34.1,60.600305
-6.13942,106.79717,9.8,61.202118
-6.13869,106.80678,22.5,65.32272
-6.14031,106.82547,31.4,68.240186
-6.14919,106.72608,7.1,54.169053
-6.14931,106.73336,21.4,55.443634
-6.15025,106.81469,18.1,46.530041
-6.15853,106.68992,11.4,51.334424
-6.15756,106.72694,34.3,62.086273
-6.15856,106.74536,17.8,59.35341
-6.16772,106.69108,53.9,63.379144
-6.16781,106.70758,39.7,60.601655
-6.16611,106.74547,41.4,65.936596
-6.16647,106.753,7.1,56.069474
-6.16669,106.76133,9.4,56.367182
-6.16958,106.76936,32.3,63.282351
-6.24003,106.78078,15,38.008916
-6.16456,106.81489,24.4,48.278102
-6.17653,106.72431,38,60.618707
-6.17769,106.78703,32.2,64.227669
-6.18422,106.78289,22.3,60.606695
-6.18722,106.7975,28.2,62.072194
-6.18389,106.82481,28.3,54.626421
-6.19361,106.72711,10.5,48.25978
-6.19444,106.78756,31.6,61.656863
-6.20336,106.73606,9.4,46.549298
-6.20222,106.80625,6.7,50.675926
-6.20178,106.81597,16.1,56.38497
-6.20369,106.82497,12.1,51.193505
-6.21308,106.7275,14.2,45.853785
-6.21239,106.73425,14.8,45.814828
-6.21328,106.78008,15.5,47.926787
-6.2125,106.79742,13.5,50.374686
-6.2115,106.80619,9.9,49.46465
-6.21267,106.81797,10.1,49.055751
-6.21219,106.82714,18.2,55.58079
-6.21967,106.726,13.1,38.119933
-6.22114,106.76111,16.1,41.980177
-6.22261,106.78947,9.6,41.460353
-6.21894,106.8255,17,51.817516
-6.22878,106.75492,14.3,40.920183
-6.23006,106.76061,15,38.69232
-6.22883,106.77847,9.3,36.248819
-6.24058,106.78756,12.3,38.718047
-6.23994,106.79756,11.1,37.958117
-6.24886,106.80764,17.9,41.446177
-6.12364,106.68006,30.9,59.502258
-6.24942,106.88011,10.1,46.881359
-6.25739,106.76064,21.1,36.02191
-6.25803,106.79744,9.5,32.343435
-6.25622,106.80825,14.6,37.491596
-6.25739,106.81583,15.9,36.601379
-6.25894,106.83458,30.7,44.480013
-6.25783,106.87011,10.9,44.617223
-6.25739,106.88158,14.5,47.142237
-6.26544,106.77339,29.4,36.639194
-6.26642,106.78219,16.6,33.568898
-6.26519,106.78975,20.7,33.690658
-6.26681,106.79725,37.1,40.04944
-6.26494,106.80858,22.7,37.025983
-6.26492,106.87217,16.9,42.646029
-6.26642,106.88092,8.7,43.015759
-6.27514,106.77333,11.8,31.197278
-6.27564,106.78803,3.4,28.610631
-6.27433,106.80883,2.7,28.941937
-6.27614,106.81833,11.9,31.564853
-6.27642,106.82653,9.1,32.057137
-6.27397,106.83422,12.8,35.978989
-6.27294,106.86964,4.1,35.830542
-6.28456,106.76083,10.1,27.481497
-6.28472,106.78856,7.7,29.748952
-6.28242,106.80039,0.9,25.875181
-6.28619,106.82689,6.1,30.862148
-6.28572,106.83531,18.5,35.327064
-6.28353,106.879,15.9,37.714541
-6.29142,106.78231,6.8,26.808633
-6.29253,106.78956,9,27.72998
-6.29414,106.84433,10.2,29.216532
-6.29333,106.85442,12.2,34.070708
-6.30094,106.77392,19.4,28.660049
-6.11114,106.13234,35.795,63.113193
-5.96878,106.05223,22.395,74.102088
-5.97002,106.01307,19.535,60.489498
-5.93489,106.0089,7.356,59.246024
-5.90175,106.03073,15.433,66.542971
-5.89364,106.05495,11.588,65.826295
-5.91475,106.09144,16.615,69.631734
-6.01112,106.0495,9.221,68.478682
-6.06443,106.03505,76.857,65.697603
-6.09621,105.99345,161.986,63.140869
-6.05833,105.99052,104.046,69.452006
-6.06612,105.90181,2.05,64.438376
-6.0565,105.94642,49.182,65.877097
-6.02841,105.96513,5.628,61.812989
-6.01922,105.99663,15.498,59.308267
-6.11166,106.0542,103.193,67.199349
-6.14485,106.02623,276.031,63.222579
-6.19255,106.0638,166.234,62.886269
-6.22827,106.03469,334.462,52.948461
-6.25645,106.00502,430.369,58.363208
-6.28579,105.99972,465.51,61.836149
-6.32034,105.99399,394.145,71.589304
-6.32962,106.03704,282.509,77.435335
-6.13244,105.98592,329.563,66.474852
-6.09595,105.95009,248.364,62.800523
-6.0902,105.91167,15.519,66.437
-6.11003,105.88388,9.411,61.263201
-6.1881,105.90153,146.659,57.609953
-6.22166,105.94416,114.077,61.741954
-6.20738,105.98922,113.868,54.999399
-6.37574,106.03372,146.876,69.996786
-6.37221,106.07563,127.354,70.103831
-6.37224,106.12158,96.004,70.127732
-6.37289,106.1749,34.674,59.209574
-6.37253,106.22455,40.776,54.647091
-6.19305,105.94034,89.114,52.240835
-6.14967,105.89357,86.805,59.230665
-6.14682,105.85849,3.415,59.14741
-6.19431,105.84795,35.161,59.366833
-6.22601,105.83362,15.47,68.181021
-6.32786,105.83914,10.901,72.052164
-6.28352,105.82791,1.396,79.375132
-6.33077,105.941,244.927,68.122117
-6.32563,105.89846,168.351,70.436651
-6.36827,105.85546,25.599,67.076762
-6.37812,105.9008,92.538,65.862123
-5.93781,106.04604,231.627,70.661839
-5.96589,106.09535,1.14,80.164357
-6.28549,106.11843,242.17,67.433162
-6.40236,105.99155,120.573,62.972344
-6.36152,105.82518,2.119,69.749825
-6.46887,105.81573,-1.255,74.09382
-6.52402,105.74105,0.881,88.792852
-6.49857,105.6583,1.581,105.375724
-6.56415,105.70112,58.243,99.817291
-6.60076,105.71345,22.542,105.424842
-6.56102,105.76058,13.529,91.1936
-6.58704,105.76614,48.346,92.191112
-6.55796,105.80269,5.149,90.5105
-6.59312,105.81014,47.032,95.790401
-6.56342,105.85513,7.983,87.579439
-6.60535,105.86195,14.044,97.129541
-6.51192,105.81279,0.671,82.643527
-6.37929,105.94296,109.008,62.564568
-6.41295,105.88523,43.894,65.058957
-6.42327,105.84966,2.342,67.83134
-6.46688,105.85236,1.15,71.810866
-6.50299,105.85454,9.953,75.845517
-6.61528,105.90443,9.329,90.728482
-6.59146,105.94384,40.299,79.854537
-6.50862,105.98784,42.633,69.298753
-6.45465,105.99054,92.525,60.652551
-6.37723,105.98622,303.024,62.531648
-6.42335,105.98792,89.668,60.905426
-6.41654,105.94918,86.024,60.97261
-6.46645,105.93083,4.428,64.028925
-6.45666,105.89404,6.457,67.510524
-6.49351,105.89918,22.649,71.154386
-6.50909,105.93855,13.039,68.465746
-6.5539,106.00266,38.436,83.990596
-6.5466,105.94455,46.557,72.615576
-6.54279,105.90652,19.629,76.105012
-6.5591,106.04576,206.151,98.811921
-6.51417,106.03889,73.623,76.225089
-6.508,106.08493,112.733,71.986178
-6.46343,106.12024,38.155,68.25663
-6.36989,106.31342,70.083,61.415894
-6.40302,106.31259,95.782,60.019999
-6.37313,106.34944,58.969,62.616071
-6.37124,106.40689,64.389,62.791964
-6.41304,106.39669,85.001,59.61157
-6.45746,106.40105,85.605,68.90226
-6.50759,106.39214,145.817,82.828806
-6.5021,106.3345,144.803,86.491459
-6.45598,106.33809,102.216,70.900434
-6.40519,106.34212,84.756,60.784009
-6.37495,106.25778,43.892,56.487705
-6.40819,106.24461,47.198,55.94933
-6.40444,106.21666,69.073,57.618914
-6.43977,106.18556,76.857,59.917766
-6.49981,106.13488,99.148,67.341815
-6.46746,106.06611,76.776,66.609633
-6.42232,106.13602,55.134,61.742282
-6.40499,106.17641,41.561,59.242199
-6.42074,106.08726,99.319,66.189132
-6.42379,106.0464,111.365,62.202445
-6.45972,106.03607,90,63.630617
-6.50648,106.17557,89.687,65.387656
-6.5187,106.21052,126.84,68.609166
-6.46767,106.21225,31.145,63.009831
-7.7264,109.0229,3.1,101.209564
-7.655,109.1526,4.1,71.993621
-7.5297,109.0971,26.4,46.661737
-7.5837,109.0141,16.7,50.647991
-7.6181,109.02,16.1,56.32989
-7.5927,109.2643,5,73.341156
-7.5945,109.3173,13.2,86.064304
-7.6138,109.3712,11.2,91.871745
-7.6138,109.3972,18.4,96.04
-7.6473,108.9456,1.4,74.871067
-7.5794,108.9377,12,42.88774
-7.4412,108.9399,76.7,41.598593
-7.6651,108.9837,17.9,82.070849
-7.641,108.9984,22.5,67.545304
-7.6149,108.9815,9.9,52.670149
-7.5833,108.964,44.1,44.610704
-7.5044,108.9773,61.9,40.292812
-7.4763,108.9854,72.9,37.251303
-7.4244,108.9923,173.9,41.67298
-7.6901,109.0258,6.9,88.292904
-7.5484,108.9919,43.3,43.38242
-7.5955,109.0206,8.4,50.66836
-7.5613,109.0304,57.1,47.05646
-7.5119,109.029,33.7,41.313489
-7.4798,109.0321,63.8,46.071712
-7.4204,109.0383,127.7,44.952415
-7.6926,109.0629,3.5,86.608852
-7.6576,109.0562,6.4,72.443409
-7.6054,109.0588,18.4,54.761875
-7.5695,109.0517,259,45.10321
-7.5198,109.0727,26.4,43.409098
-7.4819,109.0668,33.1,44.530052
-7.4281,109.0708,60,48.09937
-7.6813,109.1023,3.9,87.267762
-7.6605,109.0938,3.4,73.633099
